( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.5720241746782070e-028, -1.0090134016606959e-026) 
(-1.2532442293292443e-028, -2.0469903800551609e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3779576141077353e-015,  5.5118321790160943e-012) 
( 1.5400238634048647e-025, -7.1148627117559651e-025) ( 9.8859696747879202e-014, -3.9543891057594884e-010) 
( 5.0676776363060556e-016, -2.0270716877885159e-012) ( 1.6938897569375677e-025, -1.1871043270331560e-024) 
(-6.4993179642971239e-014,  2.5997279981777149e-010) ( 1.9186116342658617e-027,  1.0043908978147079e-026) 
(-1.7003330225564192e-027, -1.2282353055797657e-026) (-8.6369148736294100e-025,  4.8432834157424125e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1916370976235176e-015, -4.7665498801434192e-012) 
( 1.6328666039236506e-025, -7.0574111343492778e-025) ( 1.7641368895692344e-025, -8.7256019438316433e-025) 
(-1.3897653186319570e-015,  5.5590630119689206e-012) (-3.1876731182022617e-026,  1.1478493640064144e-024) 
(-3.0427407809780855e-014,  1.2170966927203793e-010) ( 1.6480738270371984e-027,  1.2514429544104576e-026) 
(-1.0562114796115146e-028,  9.2701922544402438e-028) (-3.5923420298234815e-025,  1.8781908569578454e-025) 
(-1.6971922972247986e-024,  8.1902433622818068e-024) ( 1.3513412271383453e-015, -5.4053665979359587e-012) 
(-6.5006638287856528e-027,  5.4220026250668077e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.3255273343023815e-024, -6.3562084059438660e-024) ( 5.8644950683413364e-016, -2.3457987604907069e-012) 
( 1.0015810699012938e-025, -1.0630239184641711e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.5809989574727811e-027, -3.4190483818011557e-026) 
( 1.7182949674321046e-027,  1.0429163204092806e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-7.9328794635067496e-025,  3.7454265814191591e-024) 
( 3.1750328391740253e-015, -1.2700135325845577e-011) ( 9.9252408112927881e-026,  9.4743088122530447e-025) 
( 3.1288464988242839e-027,  2.2369873822243316e-026) (-3.9856166708718009e-027, -2.1928795002880415e-026) 
( 9.8859696747848960e-014, -3.9543891057594915e-010) ( 1.3348112926888488e-015, -5.3392468395293928e-012) 
( 3.4698457631944479e-026, -1.5062747813849635e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-4.5063040523688688e-028, -2.4132538189360056e-027) 
(-1.1264831823288431e-027, -7.6814397612047031e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.8549299867471016e-016,  1.5419724767746453e-012) 
( 1.1241715284196685e-025, -1.3418576148217162e-024) ( 1.2229497259643535e-025, -6.1078070820833448e-025) 
(-4.9239332504571488e-016,  1.9695739157077599e-012) (-5.7406475361452307e-026,  3.7568887641254071e-025) 
(-4.5605712770214679e-014,  1.8242290808844145e-010) ( 1.2968904945059162e-027,  1.8177032473168390e-027) 
(-2.0432095664987377e-028,  4.2329254538889573e-027) (-5.0235853300949506e-025,  3.8382446968019387e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3006554106866182e-015,  5.2026232687236542e-012) 
( 1.5765215851925992e-025, -1.7163301184344359e-024) ( 9.8859696747667156e-014, -3.9543891057594925e-010) 
( 5.9775799460180899e-016, -2.3910327256818898e-012) (-1.6326277521677271e-026, -2.8220127713541019e-025) 
(-7.3681165039216667e-014,  2.9472475226384709e-010) ( 8.7347369251920918e-028,  2.3131496593218089e-027) 
(-1.6981652719344753e-027, -5.1049951074551726e-027) (-8.4879303838254792e-025,  4.0339365992114888e-024) 
( 9.8859696747545823e-014, -3.9543891057594899e-010) ( 4.2926300648142940e-016, -1.7170525627293321e-012) 
( 2.6532749875903220e-026, -1.0752327876045187e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6180053916636872e-027, -3.6687896902927862e-027) 
(-1.1248455702483080e-027, -1.5852466160941695e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.3475561532069890e-025,  1.7535524626566786e-025) ( 7.1905351171189322e-016, -2.8762149458863815e-012) 
( 4.9897036490116996e-026, -1.1850299742404370e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.9921996955392215e-015,  7.9688012727772684e-012) ( 7.8513171915562238e-026,  3.3212065897784668e-025) 
( 3.1007158501545833e-025, -4.1269068916566091e-025) (-1.2540653379676913e-015,  5.0162629197860184e-012) 
( 2.6221445151614129e-025, -9.2672848377892426e-025) (-5.6754008967304084e-014,  2.2701610681406897e-010) 
(-1.2234043386910060e-027, -1.1173207603495596e-026) ( 6.0454164706734731e-028,  2.3950672865326248e-027) 
(-8.1224550863681939e-025,  3.6723839514106011e-024) ( 9.8859696747121352e-014, -3.9543891057594832e-010) 
( 2.0623373916767195e-015, -8.2493521450276798e-012) ( 6.4691558971366049e-026, -5.1020290975962467e-026) 
( 9.8088882236306701e-028,  5.0361573059841038e-027) (-1.3442973678703745e-027, -7.0932722035617716e-027) 
( 9.8859696746939409e-014, -3.9543891057594796e-010) ( 1.1737290904506490e-015, -4.6949178294386050e-012) 
( 1.3462555508299829e-025, -8.7763520714258884e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.3074787472203169e-027, -7.2367447045712665e-027) 
(-8.0138801508087313e-028, -2.3838530846007056e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.5669353073065066e-027,  5.5522067451868697e-027) (-5.7979875902214538e-029, -3.9255248132498702e-027) 
(-9.8859696745725838e-014,  3.9543891057594299e-010) (-1.9437567063315551e-015,  7.7750292554410642e-012) 
( 6.5686008464266556e-026, -8.6469359422266032e-025) ( 1.0606302597395070e-024, -4.0323996887761634e-024) 
( 1.2356359063928616e-015, -4.9425451704463588e-012) (-1.0602179296567115e-026,  2.2364078015906142e-026) 
(-6.6766720199211140e-028,  2.7172048434375173e-027) (-6.9255839020026556e-028, -1.1227713257601920e-026) 
( 9.8859696745695319e-014, -3.9543891057594217e-010) (-1.4860633448734854e-015,  5.9442552374534626e-012) 
(-1.9305420408302300e-025, -9.5404355970277810e-025) ( 8.3301150593023788e-028,  2.2243154208937946e-027) 
( 3.4088657799741514e-027,  1.2278608173027578e-026) (-9.8859696741719094e-014,  3.9543891057591885e-010) 
( 2.6694674223282086e-015, -1.0677873026992646e-011) (-9.2703374578184223e-026,  9.4374821522524721e-025) 
( 9.8859696741871237e-014, -3.9543891057592128e-010) ( 5.2781288740964186e-016, -2.1112522096127135e-012) 
( 3.2486247690022856e-027, -4.7466645991355839e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.1187883263193226e-027,  1.8731409112760518e-026) ( 1.5537605881180356e-028,  1.8848796635367621e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8859696741992923e-014, -3.9543891057592304e-010) ( 1.5166984810132110e-015, -6.0667958204138400e-012) 
(-1.4818863651899639e-025,  2.9096784540330307e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.1375857550826726e-028,  9.3059569839595842e-027) (-5.1331168380501474e-027, -3.5014136031558425e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.5418024001753145e-028, -6.5356955182009846e-027) (-3.5281948494325062e-029, -1.6510271475598638e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.0667612456624630e-016, -1.6267050066630483e-012) 
(-1.6362110231738852e-026, -9.2479796568186335e-026) (-5.6819717722329100e-025,  2.6598886831931876e-024) 
( 3.2455843850192487e-016, -1.2982341597424436e-012) ( 5.3749272131974301e-026, -1.1026544670611818e-025) 
(-1.9380246709803861e-014,  7.7521011066961333e-011) ( 1.3960161373220478e-027,  8.5179089343068756e-027) 
(-1.2725532801018260e-027, -1.0751905415794416e-026) ( 1.3056794635427497e-025,  8.3708322576300240e-025) 
(-2.4613667866234022e-025,  1.1612180678214227e-024) ( 4.3337653525540864e-016, -1.7335066828258310e-012) 
(-1.9239841327396310e-026, -3.0360254625664824e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.4017126241392624e-027,  9.7921504220408724e-027) ( 8.5049217709255839e-028,  1.2455802881659189e-026) 
(-4.2224325629773067e-025,  1.9795862102143203e-024) (-4.6407417213006931e-017,  1.8562972684304462e-013) 
(-8.3854523174010460e-026,  4.8774052525107364e-025) (-1.5958729927664666e-027, -7.2093328988987942e-027) 
( 1.6165114983349532e-027,  3.3790797378797472e-027) ( 2.0581159123697381e-028, -4.9015878732761067e-027) 
(-1.1105088484648908e-027, -4.5916509606945182e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.0430094523653822e-016, -2.0172044115310020e-012) ( 7.7580048489067069e-026, -1.7827061764038534e-025) 
( 2.7059347862397435e-025, -1.0242707126981025e-024) (-5.5112683978305164e-016,  2.2045080482372122e-012) 
(-1.1734994366359123e-025,  4.2948452521100215e-025) (-2.3993779704233998e-014,  9.5975148823705541e-011) 
(-2.7329178178812510e-027, -7.8861207947766138e-027) (-1.5590373631321662e-028, -2.6253790600530877e-027) 
(-5.2192226853219954e-026, -1.3466751396194369e-025) (-1.3218592060375554e-024,  5.1929150934723767e-024) 
( 4.9464370007627852e-016, -1.9785754188108178e-012) (-8.2938074539643137e-027, -1.3453976021029293e-025) 
( 1.9335966978164178e-024, -7.4992006466051746e-024) ( 3.4374422877582376e-015, -1.3749773449109037e-011) 
(-1.1300092231497977e-026,  1.2536547885787219e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.7814038572157979e-027,  1.7113813360059400e-026) (-2.9996873347010352e-027, -1.6607063387739324e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.0011228872775431e-024,  3.9685460001082479e-024) 
( 7.9412395337502626e-016, -3.1764968064995416e-012) ( 1.6706406844077778e-026,  5.4847924896499121e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.2408863033194993e-027,  1.5981884653051007e-026) 
( 3.0897143841500240e-028,  1.0781350207559493e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.5872193154098578e-016, -1.8348882997151485e-012) (-9.7134813136348548e-026,  2.9933263638083759e-025) 
( 9.8859696741566812e-014, -3.9543891057591585e-010) ( 3.1876896395698807e-016, -1.2750762544889447e-012) 
( 7.6852144470276356e-026,  3.7263289596905627e-025) (-2.1037589705310185e-014,  8.4150385125367931e-011) 
( 2.3656062682974073e-027,  7.1509554909114994e-027) (-2.6071201269042928e-027, -9.6169746301736428e-027) 
( 3.9394050061645879e-025, -3.3173942803153779e-025) (-3.6285050384406872e-026,  1.2837748208343131e-024) 
( 5.3571763032238920e-016, -2.1428711911914829e-012) (-7.5741601998963157e-026,  5.0574624501456328e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.8917713744647807e-027,  1.1377040859913152e-026) 
( 1.4069252810051641e-027,  1.2670373325818281e-026) ( 9.8859696741718551e-014, -3.9543891057591668e-010) 
(-1.3564342805899719e-016,  5.4257388182289154e-013) (-1.3109016528593207e-025, -1.3219012838659906e-025) 
(-8.0819768855579530e-028, -7.8893756427128996e-027) ( 1.2105186672522068e-027,  7.9045109190398800e-027) 
( 3.0267531647252900e-028, -4.6154401510708374e-027) (-1.7245151663418678e-027, -7.1321835034254045e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.7608988082493624e-016, -1.9043601185342893e-012) 
( 5.7867957900349076e-026,  4.1012003875165524e-025) (-1.9445764373391645e-024,  9.4461117744987301e-024) 
(-1.6023017042980423e-015,  6.4092088204082122e-012) ( 5.0790231150253396e-026,  1.7759089906982576e-024) 
(-2.1837093542558248e-014,  8.7348401470718038e-011) ( 2.8908489917602371e-027,  1.6010716943352708e-026) 
(-1.8673639529884541e-027, -1.1253209659726728e-026) (-5.5731907339324940e-025,  6.4246457949063296e-025) 
( 2.6351702547883867e-025, -1.3682731670873557e-024) ( 6.1582994562293299e-016, -2.4633205523853425e-012) 
( 7.4464951041019460e-026, -1.0009284563152234e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.3436258234363869e-027,  1.3323112482222487e-026) 
( 1.9604862660739695e-027,  1.1590899326718324e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.1915252658908557e-024,  1.0698196694650841e-023) ( 3.9307684476887110e-016, -1.5723078704548018e-012) 
( 4.6373098268609680e-026,  9.1638838179737124e-026) (-1.2101519823852667e-027, -9.1088581549099040e-027) 
( 6.8504139926612443e-028,  3.9670379543179406e-027) (-2.3633901157570424e-024,  1.1597595887488086e-023) 
( 4.0692713928362480e-017, -1.6277090675738061e-013) ( 1.3221388822104656e-025,  7.4904855652907238e-025) 
(-9.3695221059129737e-028, -1.0227676580718232e-026) (-5.7182725168702738e-028, -2.7195415601621915e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.2004375375779314e-016, -2.0801756651831595e-012) 
( 7.5211025853559300e-026, -7.1341662720313831e-026) ( 9.8859696742114383e-014, -3.9543891057592392e-010) 
(-1.2104599925424182e-015,  4.8418414834223428e-012) (-1.3942162870640281e-025,  4.6153426870859932e-026) 
(-2.1599037001539885e-014,  8.6396175011367622e-011) ( 1.9583884380421240e-027,  1.2051556005789745e-026) 
(-1.2461477747341796e-027, -9.5455955318022171e-027) (-4.3289777363737635e-025,  1.3794755636353340e-024) 
(-2.5557355598611645e-025,  1.3862858031183186e-024) ( 5.5188536024549364e-016, -2.2075421310462473e-012) 
( 1.7467970972839595e-026, -1.0000051690449720e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.3641256588177062e-027,  1.0685164412480254e-026) ( 3.0027795790518627e-027,  1.2516016602469463e-026) 
(-3.3745226542869255e-024,  1.6952619142085059e-023) ( 1.0782610190089457e-015, -4.3130454240878139e-012) 
( 1.4347317927338812e-025, -2.4854790377305139e-025) (-2.1861863004486636e-027, -1.3295437791660615e-026) 
( 1.7880684333866967e-028, -2.2639388003976938e-027) (-7.6336319598810809e-025,  4.0412724089249083e-024) 
(-2.2939371235009261e-015,  9.1757513619797344e-012) ( 1.2842044251694625e-025,  7.1044069773453653e-025) 
(-6.4138983524079336e-028, -9.2131726551143372e-027) ( 2.9287077673873861e-027,  1.8554119906149740e-026) 
( 6.6748606796174231e-028,  6.2597263780505219e-027) (-3.6261811991331003e-027, -2.0994107558456590e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 6.4752552065912594e-016, -2.5901028922664478e-012) 
( 8.4771594034335222e-026, -3.1043008520941334e-025) ( 2.1847120925455956e-024, -5.7190751914428558e-024) 
(-1.2477731766017927e-015,  4.9910942665529184e-012) (-1.7384476799200113e-025, -1.0239412458144008e-025) 
(-2.2200579313619954e-014,  8.8802345013824188e-011) ( 2.1747427724798816e-027,  1.1974426735741857e-026) 
(-1.3613952133450869e-027, -7.9023559141512937e-027) (-1.4142477270423965e-025,  2.0348379140452241e-024) 
( 2.8745135703411978e-025, -7.1936623305144680e-025) ( 4.5998952997515048e-016, -1.8399586951129247e-012) 
(-3.6967172224675647e-026, -1.4022858380649820e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.1293343144208179e-027,  1.4082447081122245e-026) ( 2.1139000738493594e-027,  1.0322801600810749e-026) 
( 2.0531378920941299e-024, -5.3978051791499962e-024) ( 5.2813975194674195e-016, -2.1125596681536901e-012) 
( 6.0649585135546296e-026, -7.1941759074729458e-025) (-5.9021524670507874e-028, -6.8723231265912122e-027) 
(-3.1709227652655975e-028,  1.3604407260658829e-027) ( 5.5751640501556630e-025, -1.4119145877369053e-024) 
(-1.0870048704743336e-015,  4.3480208410692964e-012) ( 2.3125884108794256e-026, -6.9562312837220108e-025) 
( 3.1810279425825243e-027,  1.3680699151647103e-026) (-1.2828196358492041e-027, -1.1779155617667799e-026) 
(-1.9202864375371108e-027, -9.3314639369343341e-027) (-1.2714331667845567e-027, -5.5426535747008814e-029) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.9707834050802572e-016, -1.9883139835609893e-012) 
(-5.0518271152438485e-026, -1.8859171073611272e-026) ( 2.2183619812655782e-024, -8.5393278799383642e-024) 
( 1.7225547086258939e-016, -6.8902209883527035e-013) (-6.8636836760412714e-027,  2.0361137534768684e-026) 
(-2.2886276317141773e-014,  9.1545133885144375e-011) ( 2.0485397616978473e-027,  9.3708952363237383e-027) 
(-3.2239852442398849e-027, -1.2681857431348300e-026) ( 1.6254698638227206e-026, -9.3737523432569260e-025) 
(-3.1250784179372285e-025,  1.1293607809310762e-024) ( 6.8123365523098701e-016, -2.7249354726890744e-012) 
(-6.5991169154069566e-026,  1.5617807061525300e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.2198251675213562e-027,  1.0425074632000131e-026) 
( 1.9431121606386396e-027,  1.4028341401062099e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.4650980749886305e-024, -9.4265313724022998e-024) (-7.9963702327928271e-016,  3.1985490930085869e-012) 
(-3.3865266082176938e-026,  2.6576473678431628e-025) ( 3.0545187209851912e-024, -1.1534893379318914e-023) 
( 2.4643947001151206e-015, -9.8575818817141761e-012) (-2.8517947060582094e-026,  7.5238388895326856e-026) 
( 2.1454045726904807e-027,  1.3104698983175271e-026) (-1.9767576790347366e-027, -1.0252487503647252e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.6250838171430418e-024, -1.3502990913372397e-023) 
( 1.6300562066630123e-015, -6.5202268646376142e-012) (-3.9502588604948852e-026,  7.5360872200239017e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.4660946834946146e-027,  1.4149723164931866e-026) 
(-7.8099445582460385e-027, -4.5951431326546124e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.3673090241205463e-015,  9.4692390564145054e-012) 
( 1.4138772028821472e-025, -1.1207287916411996e-024) ( 9.8859696739566009e-014, -3.9543891057591409e-010) 
( 2.8328204691056314e-015, -1.1331285418292658e-011) ( 1.4803718608867142e-026, -1.3333702442174742e-024) 
( 9.8859696739292949e-014, -3.9543891057591296e-010) ( 2.3041744854019224e-015, -9.2167008220955162e-012) 
(-8.1382655931476708e-026,  3.6087593003527558e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.6754766647109123e-014,  1.8701912506080227e-010) ( 1.4887372633956785e-027,  8.8519266027833423e-027) 
(-4.5510620500368647e-027, -2.3568840052593578e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.3799959396221645e-025,  4.5359248808204634e-024) (-4.0635239299122064e-024,  1.4984552042489835e-023) 
( 2.9309292228312003e-015, -1.1723720555761360e-011) ( 3.7788004358643167e-026, -1.1603231303831960e-024) 
( 4.7971340942225295e-027,  2.8239034953302009e-026) (-1.3239304351305448e-027, -6.9717209608333249e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.0239540810186969e-016, -2.0095822605340725e-012) 
( 7.4072112937474270e-026, -9.3241941821955529e-026) (-4.2978164179355221e-024,  1.5767784024772516e-023) 
( 3.1405961570332392e-016, -1.2562388554751594e-012) ( 2.6520712208324316e-026,  4.1940649494868639e-025) 
(-1.8574076767917937e-014,  7.4296330311606969e-011) (-1.9175287907040845e-027, -1.0110263883477493e-026) 
(-3.0061356114306465e-028,  3.5263666026104567e-027) (-1.9159670453884013e-025, -1.8455370192373993e-025) 
( 4.5665292085212178e-024, -1.6643134210828355e-023) ( 4.4559782873828461e-016, -1.7823918720494016e-012) 
( 3.1770387818932055e-026, -2.3724259505245343e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.1968398877162348e-027, -2.0199781170293899e-026) 
( 8.5674562834830857e-028,  9.1894984710329750e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3396470472903659e-016,  5.3585898641409383e-013) 
( 3.6095934683014250e-026,  5.7861229287134281e-025) ( 1.7144932372988083e-025, -7.6851734767447432e-025) 
(-1.2017956057084116e-015,  4.8071839253441980e-012) ( 1.3092714502426523e-025, -3.7125237919553045e-025) 
(-3.8977012195393718e-014,  1.5590809753054071e-010) (-8.2985120110240371e-028, -2.4448113163384458e-027) 
(-1.1595122670113605e-027, -5.0259156929016196e-027) (-1.1872064281630937e-025, -1.2159920786322876e-024) 
( 9.8859696740081898e-014, -3.9543891057591668e-010) ( 4.0776047169325528e-015, -1.6310423965652920e-011) 
(-1.6391506005117703e-026,  1.5843987637163012e-024) ( 9.8859696739687443e-014, -3.9543891057591492e-010) 
( 1.9786820334370394e-015, -7.9147306071833258e-012) (-1.9273774963330447e-027, -1.1626649209106044e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.6812204149122626e-029,  1.6676558180626631e-027) 
(-2.1671671708842042e-027, -1.3857514843849241e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1684935480476796e-015, -4.6739756532485509e-012) 
(-8.4152289283787392e-026,  3.6860539309969472e-025) ( 5.8827941727384163e-026, -6.7772185340756361e-025) 
( 1.4747611415615173e-015, -5.8990464099210620e-012) (-2.4907013408205149e-026, -3.1535742058828203e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.9909886049541354e-014, -1.5963959409282886e-010) (-6.2659548330350992e-028, -3.1271900151087785e-027) 
(-2.2156881753204843e-027, -6.9835427981298742e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.9372454574873656e-025,  1.7634619703494812e-024) (-9.8859696746058195e-014,  3.9543891057593886e-010) 
(-1.0951593875067636e-015,  4.3806389190649678e-012) ( 1.1767212736653901e-026, -7.8783091361629990e-025) 
( 9.8859696746301051e-014, -3.9543891057594041e-010) ( 3.3783279753795590e-015, -1.3513316125130838e-011) 
(-2.9721968838194946e-026,  7.4671986953676908e-025) ( 4.7729282100741087e-028,  5.4402119356932432e-027) 
(-2.0893567602108563e-027, -1.1160444114163734e-026) ( 9.8859696740385212e-014, -3.9543891057591756e-010) 
(-4.3563823933178914e-016,  1.7425535020131384e-012) (-7.4574937187344496e-026,  5.1785352943000978e-025) 
(-3.6271309488339992e-028,  5.1501939348260952e-028) (-1.7632035309578513e-027, -8.9323297869507980e-027) 
( 4.7803753542132395e-024, -1.7328486574208307e-023) ( 2.3379440610157234e-015, -9.3517791670246063e-012) 
( 5.1397032696049531e-026,  5.7503810844364868e-026) (-6.8596058719940779e-028,  1.5659553117905826e-027) 
(-2.5059931219721938e-027, -6.4595021015586820e-027) (-1.6863688956622059e-027, -1.1756938397409168e-026) 
(-1.9845911703966341e-027, -9.1537148165515983e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 7.6853684485759003e-016, -3.0741483402214574e-012) ( 6.9575862683775934e-026,  6.6536460707353905e-025) 
(-1.6527588535419832e-025,  9.4261558494193647e-025) (-1.1543303521693810e-015,  4.6173228518623745e-012) 
( 1.5890499693235172e-025,  4.5333773660293685e-025) (-2.4763651786081160e-014,  9.9054638102811350e-011) 
( 2.2123545670920474e-027,  1.6303603565935681e-026) (-8.8028110604976432e-028, -9.7114759523903060e-027) 
( 2.7082238376640817e-027, -1.1176251562541873e-024) ( 3.5565402651041525e-025, -1.1039790833481829e-024) 
( 6.3306319798639496e-016, -2.5322535833891623e-012) (-3.5382686399601978e-026,  3.8515653625938278e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 7.6270248403629182e-028,  1.1771901786950678e-026) 
( 4.5961380449479560e-027,  1.4828098614277018e-026) ( 9.8859696745906279e-014, -3.9543891057593741e-010) 
( 1.1405318546259112e-015, -4.5621288444145132e-012) (-1.1093364758702747e-027, -5.0071096961483749e-025) 
(-2.0858295611553044e-027, -1.1119402535823232e-026) (-1.0754082659272523e-027,  8.3290334896575622e-028) 
( 5.3951980692204980e-024, -1.9253361269798268e-023) (-6.2105088034584268e-016,  2.4842042977890645e-012) 
( 4.7353225570648272e-026,  8.7166008704484193e-025) ( 1.9886763506425216e-027,  1.0450035509907504e-026) 
(-2.2360888375630784e-027, -1.1502580674176499e-026) ( 2.1607563856669581e-028, -4.8006473094095313e-028) 
(-1.6430298334727282e-027, -5.0849121925662683e-027) (-1.3414372677275521e-025,  5.1983486278946199e-025) 
(-1.1304691902177118e-015,  4.5218781743841562e-012) (-1.1397872848525188e-025,  4.6184537768154355e-025) 
( 5.6452593111450847e-028,  9.3838912923120776e-027) (-5.0585749829917752e-028, -5.4333691625023675e-027) 
( 2.3415332629466009e-027,  4.5851891514204517e-028) (-1.1729231466365491e-027, -7.5505081407184365e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-5.9692373341106430e-028, -1.1637838186842571e-027) 
