(-6.5284864808230957e-025,  2.2291561946521593e-024) ( 2.8371515936278357e-025,  8.0212348022484503e-025) 
( 4.6427459898642182e-016, -1.8570989737335825e-012) ( 8.7382037752889951e-026, -6.2238835904104213e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.4456332114209489e-026,  3.1452856209000056e-026) (-3.1585046068258136e-026,  2.2734654664679477e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8869218393060865e-014, -3.9547699665445528e-010) 
( 5.0125560354203890e-016, -2.0050230381665416e-012) ( 9.8839094871123523e-026,  6.5345500485951284e-025) 
( 2.0664458766123806e-026, -1.5230918537884549e-026) (-4.3985206238033350e-027,  4.0880169884293483e-027) 
( 9.8869218392970077e-014, -3.9547699665445575e-010) (-4.7952882120655579e-016,  1.9181158815812500e-012) 
(-1.2872410210213502e-025, -3.1226107368190134e-025) ( 9.8869218392273342e-014, -3.9547699665445720e-010) 
( 3.4273136434803074e-015, -1.3709258840492668e-011) (-3.7902624907807619e-025,  2.2671913497432931e-025) 
(-4.9240978442635482e-026,  3.5276058523151545e-026) ( 4.6548251402718311e-026, -3.2748138976682909e-026) 
( 2.4075177780370804e-026, -1.7727064520150387e-026) ( 4.4198661574705413e-027, -2.8646017995590115e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.9350157887770065e-016, -1.1740066813725147e-012) 
( 3.4906250814391135e-026,  1.6468766176506285e-024) ( 9.8869218391697663e-014, -3.9547699665445792e-010) 
(-4.6786948249606264e-016,  1.8714785124385988e-012) (-1.1539550921375983e-025,  1.3316848536586978e-025) 
(-2.6350717583722142e-014,  1.0540290314514841e-010) (-5.1027776930666375e-026,  3.6167905726379015e-026) 
( 6.3929501248954750e-026, -4.6081793324390032e-026) (-6.1658744971461782e-026, -2.8296436911029737e-024) 
(-8.5208085353570571e-025,  8.6656293717626844e-025) ( 1.0703957109462931e-015, -4.2815841764014390e-012) 
(-5.0443110374503622e-027,  4.9104398032377559e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.3276733652658302e-026,  4.5682380337364317e-026) 
(-2.2246131888645427e-026,  1.6480277851981468e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.3543674392025483e-016, -5.4174714427563870e-013) 
( 2.3760096105682700e-026,  6.7850112510036811e-025) ( 9.8869218391364410e-014, -3.9547699665445849e-010) 
(-3.1719015616945090e-015,  1.2687610195351421e-011) ( 2.0971589836939764e-026, -1.1573553232696760e-024) 
(-5.1796233311190235e-014,  2.0718499773697516e-010) ( 3.1758403472476817e-026, -2.2195014566213758e-026) 
( 2.2914523119642362e-026, -1.5826341634862815e-026) (-2.2859596031407028e-025,  2.1681225538015213e-025) 
( 9.8869218389486278e-014, -3.9547699665446242e-010) ( 2.3106730450389634e-015, -9.2426950568409066e-012) 
( 1.4337552121210347e-025,  6.5933059673947656e-025) (-1.4744195177395704e-024, -3.3033736817883607e-024) 
( 1.0841240343342010e-015, -4.3364974869652626e-012) (-1.0453272721359205e-025, -2.7536355132961581e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.8754712583248128e-026,  1.3704513122963718e-026) 
( 7.1366953042080853e-026, -5.1401387595685688e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8869218389274207e-014, -3.9547699665446278e-010) ( 1.3998216064786687e-015, -5.5992881682368653e-012) 
( 2.2316876787076117e-025,  1.0107685191852012e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.9994948507807217e-027, -4.0323920767249654e-027) 
( 2.7487395282877527e-026, -1.9358879828709913e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.0592527926088395e-015,  8.2370137342810598e-012) 
( 1.5100667060909606e-025, -6.5313425594375315e-025) ( 9.8869218388910510e-014, -3.9547699665446283e-010) 
( 2.8986156212515540e-015, -1.1594466093770550e-011) ( 2.4706230590937947e-025,  1.5291174883731937e-026) 
(-4.8471144808298252e-014,  1.9388463958892194e-010) (-1.1970034447892461e-026,  9.1513612068799989e-027) 
( 5.1129230254943626e-026, -3.6700100731206834e-026) ( 1.4420330663131724e-025,  5.8266641588561398e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.3177779376429203e-016,  1.3271115881412426e-012) 
( 5.5675637999535345e-026, -9.6545133949516496e-025) (-3.4987007801125733e-025,  3.7487852162762426e-025) 
( 3.6790048606145463e-016, -1.4716024023198887e-012) ( 1.4438593861442257e-025,  3.3577199000643493e-025) 
(-2.6084330825597092e-014,  1.0433735578658012e-010) ( 1.1830304394223218e-026, -7.9058382261705708e-027) 
( 2.2142940750685742e-026, -1.5359366591458809e-026) (-3.7228754356804924e-025,  9.4147555765728949e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.5597135803861488e-015,  6.2388562632207605e-012) 
( 1.9167896517992189e-025, -5.8792794522979698e-025) (-2.3604540002699045e-025, -2.5039179365552770e-025) 
( 4.9558950861124412e-016, -1.9823586513927020e-012) ( 4.1025052547325138e-026, -9.7488290168773329e-025) 
(-2.4102070743132468e-014,  9.6408312991931947e-011) (-7.6340283764299730e-027,  5.3492980555901261e-027) 
( 2.7464333589806969e-026, -2.0173978073859737e-026) (-1.5404657472482095e-025,  3.4652839837778956e-024) 
(-3.3251124419694042e-024,  3.4871093834967284e-024) ( 8.4036240241542846e-016, -3.3614506560538816e-012) 
( 1.7803173798673759e-026, -7.0830283693466856e-025) (-2.8633788057853983e-024,  2.9857044588041525e-024) 
( 8.9745561090447813e-016, -3.5898235607090802e-012) ( 7.6066575044090248e-026,  2.0586929141129939e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.7352765069977585e-026, -1.2695366806144629e-026) 
(-3.8623946081817065e-026,  2.8488095077855001e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.8978120270038985e-024,  4.1297752855140166e-024) ( 4.2072942246167304e-016, -1.6829182133435387e-012) 
( 4.7613763945420185e-026, -9.2793423513368795e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.8210992508010227e-026,  2.0121979159237087e-026) 
(-4.9814138313977600e-026,  3.5659735274946189e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.1434388324227712e-024,  2.2201394077028990e-024) ( 6.8043240069837960e-016, -2.7217304500647243e-012) 
( 6.9943155060215521e-026, -6.3999101710916668e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.5877849993988427e-026,  2.5928678303549021e-026) (-4.7891689199304672e-026,  3.4662301232231650e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.1343781971439948e-016,  2.4537520425773599e-012) 
( 6.8500765248090003e-026,  1.2052465439523405e-024) ( 4.4033434844557134e-024, -4.7131713757129585e-024) 
( 2.8303772707800195e-015, -1.1321512606876517e-011) (-7.8566719419232220e-027,  2.2550985148153024e-024) 
(-4.4472679585484936e-014,  1.7789077372389273e-010) (-4.2309383656208751e-026,  2.9446708267399281e-026) 
( 4.6840619026186522e-026, -3.2771543805699193e-026) ( 1.4128390039568718e-025, -2.8551770140235582e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.3614987216951636e-015, -5.4459965816500059e-012) 
(-1.9470325834851007e-026,  3.7018364696690220e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.4521792283917263e-025, -9.2385348095305994e-025) ( 8.8152903728746936e-016, -3.5261172464535047e-012) 
(-1.4859819955048539e-025,  2.2957148139529372e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.1722237215376537e-014,  1.2688898835056095e-010) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.0066554456779661e-025, -7.2116159028074604e-026) (-3.6723757645714195e-026,  2.5749558557779617e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.7323692103498709e-025, -2.3113909250109902e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.3308731204183445e-015,  5.3234941384076881e-012) ( 5.5005452126059090e-026,  9.1737295963687428e-025) 
( 6.0295724606181927e-025,  1.7749228090394451e-024) ( 3.2129455133936929e-015, -1.2851786053102003e-011) 
( 6.3075586645264785e-026,  1.0327071797692701e-025) (-4.8496507391431581e-014,  1.9398608993647977e-010) 
(-6.3472050023197865e-026,  4.4710950825102067e-026) ( 5.4477581500176574e-026, -3.8778227335509169e-026) 
(-6.3926344018119005e-026, -2.3431185304739947e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.0732192036804923e-015, -4.2928781507024980e-012) (-2.4118894471406302e-027,  7.2007160514619613e-025) 
(-1.1152579651589344e-026, -6.8302557243278390e-026) (-9.3308097218039181e-016,  3.7323250502769149e-012) 
( 5.0892478709997011e-026,  1.0865258288802440e-024) (-6.5213074127247981e-014,  2.6085237768809583e-010) 
(-2.5832677848326160e-026,  1.7758060132503805e-026) (-5.8593789383579438e-027,  4.3778494681974702e-027) 
( 4.9694343353939105e-025, -3.6821417136218574e-024) ( 9.8869218394701797e-014, -3.9547699665447234e-010) 
( 8.9967000757414709e-016, -3.5986811501178531e-012) (-5.6472422578051404e-026,  3.0788785932912957e-025) 
( 9.8869218394792661e-014, -3.9547699665447214e-010) ( 2.8631714130312222e-015, -1.1452689216284955e-011) 
( 2.7439242990792656e-025, -7.7798749884489886e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.7309496743763773e-026,  1.1847863681608600e-026) ( 2.4874004748942393e-026, -1.7869991466511734e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.1816974222792534e-015,  4.7267911601558620e-012) (-6.6176045042286205e-026,  9.6163857226777471e-025) 
(-1.6611149680911852e-025,  2.1987672027529895e-025) (-9.4175470835666943e-017,  3.7670200042248971e-013) 
(-1.5173952469708048e-025, -3.2471376702190030e-025) (-5.8581708668689694e-014,  2.3432690759818761e-010) 
(-2.0313180172988092e-026,  1.4942237678032004e-026) ( 2.8923888082219144e-027, -2.1189142398776136e-027) 
( 7.6681317436313750e-025,  5.9162446712669554e-025) ( 9.8869218394732064e-014, -3.9547699665447219e-010) 
( 1.0688021999817719e-015, -4.2752101305359753e-012) ( 3.7761418967465547e-026,  4.5824475021315855e-025) 
( 9.8869218394822903e-014, -3.9547699665447183e-010) ( 1.8660597027737429e-015, -7.4642411340613443e-012) 
( 5.2514650359892216e-027, -4.4013574014558405e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.2146852243479739e-026,  8.7459313915141582e-027) ( 1.8885175899860761e-026, -1.2755708694398529e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8869218394731900e-014, -3.9547699665447152e-010) 
( 8.5423209641279535e-016, -3.4169294495658668e-012) (-1.0279475076894650e-025,  8.7224208353133160e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.0829864700707328e-027, -4.0568147595254407e-027) ( 2.2688928547708134e-026, -1.6427100781460695e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.2706674608470922e-024,  7.0295647641864490e-024) 
(-1.1960413276077292e-015,  4.7841667994907386e-012) (-3.1135806665586474e-026,  7.9901065835685885e-025) 
( 9.8869218388183420e-014, -3.9547699665446407e-010) ( 3.4875866541265883e-015, -1.3950350958116902e-011) 
( 3.3416091872115080e-025,  2.6363091635461456e-024) (-3.4911574372591489e-027,  2.3379804070867618e-027) 
( 3.7445228739522048e-026, -2.7300619852441980e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.2895644648502559e-016, -3.7158269423401518e-012) (-4.6735973785484608e-026, -2.9808324470036265e-025) 
(-3.0884206175960463e-025,  3.9756873073499915e-025) (-1.3410910302840622e-015,  5.3643657906453721e-012) 
( 9.8625778322983124e-027,  4.2706010782065393e-026) (-2.6198136071272676e-014,  1.0479257689737602e-010) 
(-3.7231041807232761e-026,  2.6328355757590445e-026) ( 2.0055188903995054e-026, -1.4322710377100516e-026) 
( 3.5801374224122027e-025,  1.7153455957868961e-024) ( 4.9094791932380318e-025, -6.0073212325448325e-025) 
( 6.0499990439598951e-016, -2.4200003708086847e-012) (-7.1017626725693289e-026,  4.6019840093602495e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.3542361753559469e-026,  2.3506998183017631e-026) 
(-5.1109711493836778e-026,  3.6596540970587856e-026) (-7.0378901110210797e-025,  9.0982415204675510e-025) 
( 9.7574960820753152e-016, -3.9029996475635674e-012) (-8.2118408163831826e-026, -3.7324610972404685e-025) 
(-7.4216050434539624e-027,  4.9542088649899150e-027) ( 2.9756986202908409e-026, -2.1897232253731620e-026) 
( 5.3274901867619299e-024, -5.8289120831476833e-024) (-5.9288054614881575e-016,  2.3715229226861877e-012) 
( 2.2793919646729681e-026,  1.5973218776109289e-025) (-3.7105788879935121e-026,  2.6732594933616943e-026) 
( 3.9892857841050180e-026, -2.8939294492146783e-026) (-4.9471262558239580e-025, -4.8237805550133242e-025) 
(-1.5962201470770259e-015,  6.3848825755359565e-012) ( 9.5934626353424318e-026,  9.4992303341782914e-025) 
( 5.9638182342559183e-027, -4.6891223353648652e-027) ( 2.2258045030300074e-026, -1.6490992857438459e-026) 
( 4.4793490051695246e-027, -3.5780062632818451e-027) ( 2.3238459890007929e-026, -1.7404888545877571e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.0648866659758673e-016, -1.6259551723924249e-012) 
(-9.7612996097941001e-027, -1.5299048991330448e-025) ( 7.4475266811529279e-025,  2.3685073524885594e-024) 
( 3.6686962019225453e-016, -1.4674789374475677e-012) ( 4.1586452850499685e-026,  9.5826395013595586e-026) 
(-2.0437481875682010e-014,  8.1749952943207467e-011) (-1.9793071652914307e-026,  1.4006308813867685e-026) 
( 3.1119059530340921e-026, -2.3072715311545660e-026) (-3.4727747562081242e-026, -5.1033893899927029e-025) 
(-8.6449703028518611e-026, -6.1059245804415830e-025) ( 5.3635420255668839e-016, -2.1454174778536185e-012) 
( 3.1376600616932777e-026,  1.0815515289471757e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.6520271988052946e-026,  2.5555255331169352e-026) 
(-3.0527833768283292e-026,  2.2374338961701606e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.5494225553552862e-016,  1.0197693394979966e-012) 
( 1.0765152144612669e-026,  2.8679387170469418e-025) ( 8.2372889857070734e-025,  2.8049329944337582e-024) 
(-1.7351987309550568e-015,  6.9407970838942187e-012) (-5.3034450636790699e-027,  3.1549204729789600e-025) 
(-3.9965059623781997e-014,  1.5986028824347342e-010) ( 1.3876125271236968e-026, -1.0065434855624908e-026) 
( 1.8027761279176306e-026, -1.3398894767555067e-026) ( 1.1933317265901632e-025, -1.2543751343809877e-024) 
( 9.8869218395640327e-014, -3.9547699665446826e-010) ( 3.8702386785915218e-015, -1.5480959532090400e-011) 
(-2.6632038529660423e-026, -4.2312155496288171e-025) ( 9.8869218394792598e-014, -3.9547699665447188e-010) 
( 1.5314657031056480e-015, -6.1258647186442469e-012) ( 1.5800043724531090e-025, -5.8501416095813054e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.7545864267978306e-027,  5.5953774904773556e-027) 
( 5.6268191021836569e-026, -4.1473764197180091e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 6.7382981725741115e-016, -2.6953201079584225e-012) 
(-8.4376976846996922e-026, -6.6790552146768501e-025) ( 8.6500443175424910e-026,  2.8352245323251738e-025) 
( 1.9731254752955868e-015, -7.8925043573701270e-012) (-2.9001369950177588e-026, -4.9793376518900874e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.2504047746538138e-014, -1.7001624389442805e-010) ( 2.6177342221963086e-027, -1.0209012330460091e-027) 
( 2.6280991311046003e-026, -1.9133910861195869e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-7.7575222832847035e-026,  1.6559577533123269e-024) ( 9.8869218395761395e-014, -3.9547699665446759e-010) 
(-1.3665143413337934e-015,  5.4660590663819749e-012) ( 9.2074528697203138e-026, -3.8861155480886786e-025) 
(-3.5898582577484088e-027,  1.8648031411155255e-027) ( 4.9351312266539566e-026, -3.5404423384144994e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-7.2999862209507324e-016,  2.9199953970874715e-012) 
( 6.6526924957082184e-026,  4.0532908619081047e-026) ( 9.8869218395912856e-014, -3.9547699665446722e-010) 
( 8.7208690566005649e-016, -3.4883487083109436e-012) ( 5.2605398019782082e-026, -1.0719732494460554e-024) 
(-2.5006084405674741e-014,  1.0002436875037863e-010) ( 6.5275488982140097e-027, -4.9806083656035318e-027) 
( 2.5459703499477747e-026, -1.7966958703455817e-026) ( 2.6098517576976556e-025,  1.6471843682949543e-024) 
(-1.4921808509300005e-025, -1.7414654279057080e-024) ( 4.8401278419688757e-016, -1.9360517392798190e-012) 
(-1.8981424760426021e-026, -9.1749917996769675e-025) ( 1.2796852816551067e-025,  1.0936748791089456e-024) 
( 2.3971587810168562e-015, -9.5886381079946876e-012) ( 1.0279833786698801e-025,  2.2797522921212168e-027) 
(-3.6578555709185007e-026,  2.6023697534224968e-026) ( 4.0684913153808786e-026, -3.0067445653973626e-026) 
(-1.3815581856955347e-025, -2.5651636004503222e-024) ( 8.9564867272658246e-016, -3.5825958058475596e-012) 
(-4.7374840549784102e-026, -1.7721816265450060e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.9342880017719784e-026,  2.1503693043126373e-026) 
(-5.0394972235919661e-026,  3.7130340646704746e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.0832271022377154e-026,  1.5118533881842092e-026) ( 2.1537765487276764e-026, -1.5638946108511336e-026) 
( 7.2224029367070895e-025, -7.6212013231984891e-025) (-1.6093629060009314e-015,  6.4374536276872031e-012) 
( 7.1965949880853037e-026,  1.1620042761256239e-024) ( 1.2223522399719311e-026, -8.6886706206638205e-027) 
(-4.3216623456760120e-026,  3.1518705872704899e-026) (-1.8842164714295776e-026,  1.2600397757009966e-026) 
( 3.1638460964448789e-026, -2.2572568733019565e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.3018870622899391e-015, -9.2075511145759835e-012) (-6.1870656219058989e-026, -2.1660750611282877e-026) 
( 1.0854882871630563e-024, -3.8743455439949720e-024) (-1.6500249497318138e-015,  6.6001018528656315e-012) 
(-1.1796944685692050e-025, -8.2193244134071149e-025) (-4.0283954367339380e-014,  1.6113586761571313e-010) 
(-6.0231846432973213e-026,  4.3471237878589996e-026) ( 9.6453086917207865e-027, -7.7030040987738885e-027) 
( 1.1251688015411796e-025, -5.4619480006761488e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.7745502266684318e-016,  1.9098206850089250e-012) (-4.3872981570740380e-027, -1.0406274267708975e-025) 
(-1.9936998353661129e-025,  7.8213321428654114e-025) ( 2.9249532960798442e-016, -1.1699816825856725e-012) 
(-5.5500912585459169e-026,  2.0346405940568729e-025) (-2.5138443728497663e-014,  1.0055380620768195e-010) 
( 4.5109303548682992e-026, -3.2873071833282378e-026) (-3.1327973758733914e-026,  2.2683550750696580e-026) 
( 6.2139411620908940e-026, -6.3674280046865844e-025) (-4.2450232906988507e-025,  1.7716492767978455e-024) 
( 9.7158287975494468e-016, -3.8863327284430941e-012) (-4.3762296086870960e-027,  6.0029169041871385e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.3612583679721625e-026,  1.7599745892982998e-026) (-5.8155182554183624e-026,  4.1431555805361320e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 7.6687974667003283e-016, -3.0675199412811955e-012) ( 8.6463247234349994e-026,  1.7293250577942027e-024) 
(-4.5940689643404558e-026,  6.2531424998026077e-025) (-1.7161094921086839e-015,  6.8644401047831592e-012) 
( 1.1322414594859618e-025,  1.8659366806952249e-024) (-5.7886781586540877e-014,  2.3154719840517135e-010) 
( 1.5062541773377376e-026, -1.0073360536498158e-026) ( 2.3166711286420898e-026, -1.5760181767221241e-026) 
(-6.4288954558341063e-026, -5.3817765633519361e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.6080763600397875e-015,  6.4323074418849331e-012) ( 2.3419440935657390e-026, -4.6396440559321537e-025) 
(-5.4815648275471020e-025,  2.4757845090824845e-024) ( 8.3856308622236433e-016, -3.3542533887291703e-012) 
( 1.8655922294906456e-026, -4.2123421311439644e-026) (-2.8013495701509858e-014,  1.1205401767907446e-010) 
( 1.2264478445781574e-026, -9.4988433313947154e-027) (-4.3191847851441972e-026,  3.0159719592957965e-026) 
( 6.3793820280728984e-026,  2.9424442831268994e-025) (-6.7650634788733110e-025,  3.4671555615422365e-024) 
( 9.8781235877049987e-016, -3.9512506646576184e-012) ( 1.7957187455911053e-026,  3.4626183845957451e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-4.8339684075571701e-026,  3.4939999059407400e-026) 
(-4.0669362941404273e-026,  2.9781945497535171e-026) ( 9.7071387706726552e-026, -3.3204805957727026e-025) 
( 4.7117042360440304e-016, -1.8846822809560749e-012) ( 2.1145098648569024e-025,  9.2929061442625003e-025) 
(-1.9121933939166590e-026,  1.3373761679209695e-026) ( 3.8303855982504737e-026, -2.7568547442870468e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 8.2237079908274857e-016, -3.2894842200826987e-012) 
(-2.7054394410572153e-025, -6.2731975831517333e-025) (-8.3489362825264757e-026,  1.0870870801792316e-024) 
(-1.0717884640904663e-015,  4.2871551903425320e-012) (-2.7767279671849763e-025,  1.6222041183120931e-024) 
(-7.1334050820526376e-014,  2.8533629208036957e-010) (-2.1618338098632902e-026,  1.5458610260323891e-026) 
(-8.3206507861698639e-027,  5.8582983257127139e-027) ( 1.0515693502640975e-024, -1.7343172422090201e-024) 
( 9.8869218395091936e-014, -3.9547699665445683e-010) ( 4.8882523126434570e-016, -1.9553015335688945e-012) 
(-2.5273423182991278e-025, -5.0736389759627756e-025) ( 9.8869218395304474e-014, -3.9547699665445838e-010) 
( 1.9963675885018539e-015, -7.9854728391189289e-012) ( 1.7429151543699846e-026,  3.0036061076076463e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.5176291594647951e-026,  1.0470978739757277e-026) 
( 1.9576220802851259e-026, -1.4238946958106618e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8869218395122127e-014, -3.9547699665445642e-010) ( 7.8189953961583423e-016, -3.1275991319106590e-012) 
(-2.7663053088501596e-025, -3.0517736270786855e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1396329567867154e-026, -8.4725548744445681e-027) 
( 8.3057641222077265e-027, -5.3250817789355714e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8869218395183280e-014, -3.9547699665445854e-010) ( 5.9122332553923875e-016, -2.3648940380811581e-012) 
(-1.3819028845542643e-025,  1.2515099261438615e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.5601430608785546e-026, -1.8193506494315054e-026) ( 2.2937464678805583e-027, -6.7664846481321259e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.6731091445594454e-016,  3.4692447374117144e-012) 
(-1.3590967878723002e-025,  3.1462710575385828e-025) ( 1.3746627267252629e-026, -1.6709542589202800e-025) 
( 7.9833804266220457e-017, -3.1933531638206721e-013) ( 9.0494164763984721e-026,  4.5804256945247847e-027) 
(-6.1539855928015808e-014,  2.4615950031730804e-010) ( 8.0557993965662707e-027, -6.6963951568955021e-027) 
(-1.2514200455534129e-026,  9.2407923213949854e-027) (-3.8510349180033929e-025, -3.3365891317838521e-024) 
( 9.8869218395212966e-014, -3.9547699665445606e-010) ( 1.7152401717448945e-015, -6.8609628220128233e-012) 
( 2.5022315492658542e-025,  5.4079091736025909e-025) (-5.0150105009245376e-027,  2.6727328150891741e-027) 
( 1.2478444622104615e-026, -8.6033135319357822e-027) ( 1.1374074736275717e-024, -4.3002428510489924e-024) 
( 3.1025722459934844e-016, -1.2410292846124977e-012) (-1.3657665411244368e-026,  8.2845117773350276e-026) 
(-1.5450049138675408e-026,  1.1616145509606761e-026) (-1.2421304993630275e-026,  8.5277176209761399e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.8889626112157738e-016,  3.5555861510709759e-012) 
( 1.3749371477236735e-025,  8.3302614326870800e-025) ( 9.8869218395243170e-014, -3.9547699665445564e-010) 
( 2.9260277294008854e-016, -1.1704114558070313e-012) ( 3.3014887757335174e-026,  4.1865495494932367e-025) 
(-6.5595199025600587e-014,  2.6238087775568329e-010) (-1.8310447388398749e-026,  1.3725712230382399e-026) 
( 1.6021569050012726e-026, -1.1935357935072639e-026) (-2.8553275257298169e-025, -7.6641304688449817e-025) 
( 1.3376546044071343e-024, -5.1112899702774106e-024) (-1.7360982494887866e-016,  6.9443951591943756e-013) 
