{ FILE .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
{ POSITION .\3x5patch_2ndOrderWavePort4\3x5patch_2ndOrderWavePort4 
    73 
(-8.2522802153726406e-027,  5.8717028358421673e-027) (-4.7220757167629927e-028, -4.3957376048620714e-028) 
(-3.1748577661656643e-025, -8.1045666182513168e-024) ( 9.8870305809263159e-014, -3.9548134658985986e-010) 
( 3.2044959777684313e-016, -1.2817987909621931e-012) ( 4.7435477871802134e-026,  6.4881556738871922e-025) 
( 9.8870305808672170e-014, -3.9548134658986002e-010) ( 1.5859308978297050e-015, -6.3437255699829068e-012) 
(-4.3776394082577546e-026, -6.8098403381620276e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-6.9850674280057354e-027,  6.1716544042561702e-027) ( 9.3374102391893085e-027, -7.3098197325212146e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8870305808459973e-014, -3.9548134658985981e-010) 
( 1.8556019481580462e-016, -7.4224101112032156e-013) (-1.6099496112314942e-027,  2.5482287968767724e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.9807129597016902e-027,  9.0386761949350922e-028) ( 1.0919443258435696e-026, -1.5340032590834843e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.0858753056200671e-025, -1.5220473219735411e-025) 
(-1.1435890304059083e-015,  4.5743575484105136e-012) ( 4.2277113101221075e-026,  1.8601547545617786e-024) 
( 9.8870305809369233e-014, -3.9548134658985986e-010) ( 4.8926378626747987e-016, -1.9570557552800337e-012) 
( 7.5305277204073758e-026,  8.5842505069267269e-025) (-2.1557880554861315e-027,  5.2343422325505222e-027) 
( 6.9055882035138937e-027, -5.3660462358575343e-027) ( 7.0485274565960963e-028,  2.9898180850039280e-028) 
(-6.7153226618394659e-027,  4.6857714393750026e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 8.7737640648459970e-019, -3.5095066969529631e-015) ( 6.3961267987985095e-026, -4.8654736885985631e-025) 
( 9.8870305806140987e-014, -3.9548134658985826e-010) ( 6.4369243510175257e-016, -2.5747705436699291e-012) 
(-4.2151216655565658e-026,  3.4866354053650722e-025) (-6.7766214614985862e-014,  2.7106494301721255e-010) 
(-7.1206602980358015e-027,  9.8260895379341101e-027) ( 1.0013638575257651e-026, -1.0586751766215974e-026) 
(-1.4863122246528413e-025, -2.1215511481656726e-025) ( 9.8870305805989424e-014, -3.9548134658985815e-010) 
( 9.6064064624120425e-016, -3.8425637835121892e-012) (-1.0694274643679798e-025, -8.6903921230192634e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.8954376920560370e-027, -3.9713207755055916e-027) 
( 6.7374514652262989e-027, -7.5568559188442100e-027) (-1.3307955625065631e-024,  8.7950979903866690e-025) 
( 3.8646437028993663e-016, -1.5458579634764149e-012) ( 5.0301134131791984e-026, -9.3806614130979975e-025) 
(-5.0606185009352604e-027,  8.3419493895244173e-027) (-1.5284614361358863e-027,  3.6188959535472198e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.0208871347375947e-016,  3.2083558546463829e-012) 
( 9.7963033224065033e-026,  1.0904069525195071e-024) ( 9.8870305806095561e-014, -3.9548134658985841e-010) 
( 1.7917192350225259e-015, -7.1668791755399391e-012) ( 1.8993571982123195e-025,  3.1353764332835563e-025) 
(-6.0623363613958823e-014,  2.4249353010122474e-010) ( 1.0518385212719065e-028,  2.0094592616817026e-027) 
( 4.1185260242640596e-027, -8.6413746120992138e-027) (-6.1893377848475840e-025, -3.7393187391385770e-024) 
(-1.4325822435415860e-024,  9.4227922264667528e-025) (-1.0452363551897043e-016,  4.1809467257162947e-013) 
( 5.0482179807091005e-026, -2.9449799078336576e-025) ( 5.2396832896743744e-027, -2.7720791229072419e-027) 
(-5.1103107098515017e-027,  2.8710487214079808e-027) (-1.7273619548699100e-024, -1.8315115477883137e-024) 
( 2.1575892095963649e-015, -8.6303595300213677e-012) ( 1.6176456365496309e-025, -1.9290858086496208e-025) 
( 2.2063086581917723e-026, -2.1881069109172015e-026) (-1.4431258556032897e-026,  1.6146369382028822e-026) 
( 3.2171579284116271e-027, -4.4472668904750418e-027) (-2.4596948044138188e-026,  2.4663024955375399e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.5590499665268727e-015, -1.0236203058751012e-011) 
(-3.8600705217009104e-026,  2.3010037297368575e-024) ( 9.3084674288216989e-025,  4.2279188457732869e-024) 
(-1.4178645873644405e-015,  5.6714601184489091e-012) (-6.2503976460939332e-026,  1.1385337840418085e-024) 
(-4.2804506800918961e-014,  1.7121808060878984e-010) (-2.4410436089529546e-026,  3.1952271275802946e-026) 
( 4.0222630393080423e-027, -5.9479731015741177e-027) ( 5.7913873466607147e-025, -6.2069115339641209e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-4.3427220930318176e-016,  1.7370893789440598e-012) 
(-1.1757320309504492e-025,  6.2210276815912111e-025) (-4.2677877540287117e-025, -3.0037085246029088e-026) 
( 3.0911880252646988e-016, -1.2364755957140665e-012) ( 3.0503207255039804e-026, -3.9841678616029940e-025) 
(-2.5573615051355856e-014,  1.0229449211398666e-010) ( 2.6700988118045471e-026, -2.7687227362299671e-026) 
(-1.4850910729770767e-026,  1.8185003088152974e-026) ( 2.7414076411013498e-025, -1.5519291232960920e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 8.5495677194924737e-016, -3.4198281543041165e-012) 
( 5.2094967959369850e-026,  4.9545658297845513e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.8276237133122956e-015,  7.3104971334193823e-012) ( 2.0036589045099010e-026,  2.7933707949140054e-024) 
(-7.2887902834299935e-026, -7.1674669751286458e-026) (-1.1092073087871940e-015,  4.4368306188118697e-012) 
( 4.3563904819295594e-026, -2.4648878286920435e-025) (-5.8093009529434394e-014,  2.3237211059798423e-010) 
(-7.3787745336776133e-014,  2.9515107340726563e-010) ( 1.5369547946418286e-026, -1.6199594154753967e-026) 
(-3.3906516535001911e-027,  5.6008336252150300e-027) (-1.4919981904190489e-025, -5.9178102305959088e-024) 
(-5.2973854971379500e-026,  1.3173715948751632e-025) ( 9.8870305809290826e-014, -3.9548134658984931e-010) 
( 3.1583575225835953e-016, -1.2633434028700567e-012) ( 4.0624373128292070e-027, -1.2014726625397194e-024) 
( 9.8870305809411983e-014, -3.9548134658984900e-010) ( 1.9716389540676098e-015, -7.8865582759693160e-012) 
(-1.3388742648832557e-026,  5.3154638531698349e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-7.9198077857919144e-027,  9.1818605399034316e-027) ( 1.1299051576246901e-026, -1.2807198787391810e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8870305809533227e-014, -3.9548134658984911e-010) 
( 5.7063848226895055e-016, -2.2825546405314833e-012) (-3.5324274498497460e-026,  1.8932957630417987e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.1878978627850660e-028, -1.4558546056285771e-027) ( 1.3045798770826168e-026, -1.3931153160671234e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.8040981573907810e-025,  8.0058263302493211e-026) 
( 7.4858011661744836e-016, -2.9943214003210435e-012) ( 4.2643708260314936e-026,  6.7005187047721180e-025) 
( 6.3190557026676372e-027, -9.0645583256110622e-027) ( 1.4322287740985949e-026, -1.3109449776813257e-026) 
(-9.3723669224288368e-025, -8.1154448600891320e-026) ( 9.9952971702535969e-016, -3.9981201151223370e-012) 
(-1.9442597895392767e-026, -2.0224488089993534e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3779683296206728e-026,  1.6591088947894896e-026) 
(-2.9563979139589290e-026,  2.9930829746753086e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3854110625684793e-016,  5.5416459770817491e-013) 
(-1.8656980031988706e-025,  6.0340470544524510e-025) ( 1.0346338532378264e-024,  4.7933054560942276e-024) 
( 1.1551439203966067e-015, -4.6205771227995797e-012) (-2.5646995496076728e-025, -6.6297985486170681e-025) 
(-6.7610679928110859e-014,  2.7044280406673961e-010) ( 1.7728152369185062e-026, -1.8315841288994873e-026) 
(-1.4585013930712276e-026,  1.2488702758401316e-026) ( 9.9839688943658199e-025, -5.4995260657032389e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.0682098495058052e-027, -1.6820224562602995e-027) 
( 3.1377769108148598e-027, -5.5952277395926702e-027) ( 1.2897776021761320e-024,  5.9020407623152353e-024) 
(-1.6200860485770878e-015,  6.4803462154754468e-012) (-3.2399933940904018e-025,  4.8416598392051417e-025) 
( 9.8870305808609137e-014, -3.9548134658985035e-010) ( 6.4699961087552993e-016, -2.5879992508666404e-012) 
(-1.5653810161321533e-025,  3.2928236546316458e-025) (-9.3602134424344751e-027,  1.1812306011128433e-026) 
( 1.2327154761191427e-026, -1.5009202528922844e-026) ( 9.8870305808790953e-014, -3.9548134658985019e-010) 
( 1.0787217519064246e-015, -4.3148883533930216e-012) (-8.2556300432576532e-026, -8.3257458475278796e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.7720843037308852e-027, -6.5223827724613083e-027) ( 3.9502522779524735e-027, -4.3533931191092147e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6822255774053525e-026,  1.5058065895355713e-026) 
( 3.2639015576427255e-027, -4.7098948435894680e-027) ( 2.5512136172487113e-025,  4.0862167027444228e-025) 
(-1.4141697044113428e-015,  5.6566805819778424e-012) (-3.2981171803598450e-026, -1.1760441638042836e-024) 
( 9.8870305809184816e-014, -3.9548134658984957e-010) ( 6.7570921167166956e-016, -2.7028376897776096e-012) 
( 7.1210517953914126e-026, -4.9152252975729270e-025) (-3.0790970215525348e-027,  3.8907095784655831e-027) 
( 9.4131425126753320e-027, -1.0303400253725137e-026) ( 5.9909491233479592e-027, -7.8119325671615982e-027) 
( 8.9196279043649436e-028, -2.6182511918112748e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.3531846120691667e-027, -3.2902102399571881e-027) ( 4.2198755334261657e-027, -5.0980801459823070e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6100814437859230e-015,  6.4403277837825282e-012) 
(-7.9996475614005983e-026, -5.3956729744973318e-025) ( 5.6547503229905472e-025,  1.8189213285961462e-025) 
( 4.7569338486183015e-016, -1.9027741330087352e-012) ( 4.2571300669072960e-026,  1.1539584823669040e-024) 
(-2.8119737003918431e-014,  1.1247898310174613e-010) (-1.1404854467990304e-026,  1.0615966484575385e-026) 
( 1.9136734208067442e-026, -2.1526646835705690e-026) ( 4.1313341486123321e-026, -1.7983060482577109e-024) 
(-1.2921866756521589e-024, -1.4258714811431740e-025) ( 8.4381223534900310e-016, -3.3752499940650338e-012) 
( 4.1266846808327013e-026, -2.8294976535167375e-025) ( 4.2913273479018555e-027, -6.3720247803608038e-027) 
(-2.0138253467757521e-026,  2.5181958000318679e-026) (-1.7857823686956907e-024, -2.6608093704801669e-025) 
( 9.9561522140641994e-016, -3.9824621276324789e-012) (-1.2647255988173710e-025,  4.8496207439841260e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.0228050494110503e-026,  2.3933290738099794e-026) (-2.2823520937096088e-026,  2.9675023172144659e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.5312529969971379e-015, -6.1250138983388071e-012) ( 3.7191166375509001e-027, -2.3689195914886832e-024) 
( 1.4625097119749082e-026, -2.5303701289055258e-025) ( 2.8639545949196722e-015, -1.1455821952120612e-011) 
( 5.1020171283515363e-026, -1.6724990494429479e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.0388875826143709e-014, -2.0155556615854854e-010) ( 2.3680059157527327e-027, -2.0109494499026532e-027) 
( 1.7402123634849657e-026, -1.7241433219986896e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.6787317120071181e-025,  8.1349196803213102e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.7370787014304125e-015,  6.9483169725490932e-012) 
( 2.4679233423554211e-025, -2.0049098258192041e-024) (-3.0500836467650071e-025, -2.6876222149306599e-025) 
( 3.8691521324759959e-015, -1.5476613356400561e-011) ( 7.8592476793282236e-027, -6.0682810551647441e-025) 
( 5.8897915475596525e-014, -2.3559173537121734e-010) (-5.7688819964303739e-027,  3.6129791741772882e-027) 
( 2.6327892009187038e-026, -3.0445213137531632e-026) (-2.3761404434490404e-025,  3.9031461325060622e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3657178589937705e-015,  5.4628731395410887e-012) 
( 1.8686367012835917e-025, -1.5999295120396091e-024) (-6.0931230523779942e-025, -4.8139022428501254e-025) 
( 6.7210288624012266e-016, -2.6884123829657227e-012) ( 7.8934329982938758e-026, -1.0254956626102869e-024) 
( 4.2474868292083994e-014, -1.6989952615155218e-010) (-2.3534665569759190e-026,  2.5954772543052116e-026) 
( 2.2319209636909180e-026, -2.6197186456938468e-026) (-3.4853110898086014e-025,  2.8371428453727989e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 8.7257390814360556e-016, -3.4902967211022986e-012) 
(-4.6727611604695914e-027, -1.2664263089435754e-024) ( 1.5060998484470668e-025,  1.7035141756332597e-025) 
(-7.3005626591516006e-016,  2.9202259744324564e-012) ( 9.0868299133369963e-026, -1.3707144464156017e-024) 
( 7.3840350658541416e-014, -2.9536149474452573e-010) ( 1.1606397806510212e-026, -1.3600592772511415e-026) 
( 4.2999958838155637e-027, -1.8039225658990496e-027) ( 9.3201984092925875e-026,  3.0239530681264084e-024) 
(-9.8870305814276036e-014,  3.9548134658984725e-010) ( 4.8588153602932034e-016, -1.9435267501823352e-012) 
(-4.3937638920559732e-026,  2.2753161267733483e-025) ( 9.8870305814715412e-014, -3.9548134658984683e-010) 
( 2.3977417541227885e-015, -9.5909700075421281e-012) ( 1.9973841737618529e-025,  4.6287867072576723e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.7709292679941157e-026,  2.2278526622204547e-026) 
( 2.1085824111536580e-026, -2.4501673232966403e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-9.8870305813836697e-014,  3.9548134658984776e-010) ( 8.9672418215258895e-016, -3.5868978471718383e-012) 
( 8.5307189460747231e-026, -7.1337844483013183e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.6017548735706038e-026,  1.5772094939165939e-026) (-2.3306096603412121e-026,  3.0963553299451535e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.3632904603053422e-016, -2.1453168530696331e-012) 
( 8.6290921599286640e-026,  2.9905097275961401e-025) ( 9.8870305815018524e-014, -3.9548134658984699e-010) 
(-2.5441697595147714e-016,  1.0176682210978835e-012) ( 1.0473853938027130e-025,  5.5672628568519642e-025) 
(-2.0437303839768711e-014,  8.1749240852462357e-011) (-9.5097067750161633e-027,  9.5070515160082798e-027) 
( 9.5105951033150168e-027, -9.6913811465922810e-027) (-1.7035996625024372e-025,  2.1517468151632714e-025) 
(-1.7966002557417194e-025, -8.8616822290824030e-026) ( 4.0652053029782073e-016, -1.6260826282349501e-012) 
( 1.5173203011227585e-025,  1.1627930988322904e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6457054849432772e-026,  1.8007169573425901e-026) 
(-1.5025080262146823e-026,  1.7978897265936518e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8870305815094255e-014, -3.9548134658984678e-010) ( 3.6525389052873827e-016, -1.4610160176920458e-012) 
( 1.5509176484453063e-025, -6.9952422552608215e-025) ( 9.8870305815427609e-014, -3.9548134658984668e-010) 
( 3.2114415509945360e-015, -1.2845770209932551e-011) ( 1.2269867975227962e-025, -1.9319543745413747e-024) 
(-1.2111250633817185e-026,  1.2244678384982715e-026) ( 1.6414781531599675e-026, -1.7609514810943989e-026) 
( 4.6770785243892233e-027, -7.6037983290070453e-027) ( 8.8253322689356857e-027, -1.1315869118209660e-026) 
(-7.9161624719097264e-025, -5.9508030362754568e-025) ( 1.9711574698343238e-015, -7.8846323383805792e-012) 
( 1.1780487858485027e-025, -7.5110009114193556e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.1194878208093648e-027,  4.1265471303260984e-028) ( 1.0798962394810808e-026, -1.3167656934639328e-026) 
(-9.8870305811639398e-014,  3.9548134658984797e-010) (-1.6108558247787974e-015,  6.4434253086424136e-012) 
(-2.1249936399976840e-026, -8.2190952349113464e-025) (-9.8870305811472702e-014,  3.9548134658984797e-010) 
(-5.4424256255758274e-017,  2.1769709304802409e-013) ( 1.7606497506723410e-025, -9.6383163201475246e-025) 
( 1.8508252159943375e-026, -2.1579913036833030e-026) (-6.3583524124740075e-027,  2.9724210729544101e-027) 
( 7.5272069073415559e-027, -1.0490849460878258e-026) (-1.8898126708749639e-026,  2.5284288188022354e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.3591030149017087e-016,  3.7436423734169368e-012) 
( 1.5078559916847197e-025, -8.2973272569310359e-025) ( 1.2762602067525918e-026, -4.4650998490289936e-025) 
( 9.0227789488197292e-016, -3.6091127050821227e-012) ( 7.7778801537747273e-026,  1.9543564157528820e-025) 
( 3.3716902776615244e-014, -1.3486765316385637e-010) (-1.0434195819407092e-026,  9.2412993735170159e-027) 
( 1.0859452782660495e-026, -1.5683376146806766e-026) (-3.1940695381122796e-025,  5.1453490590554851e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.0746049427473797e-015, -4.2984211113970597e-012) 
( 9.7493678069527375e-026, -3.5920396060119972e-025) (-1.0496517209312633e-025,  6.6319286878833966e-027) 
(-1.3324141299390425e-015,  5.3296581818387099e-012) ( 1.7492913933644817e-025, -3.3158556505067405e-024) 
( 6.7243141265748075e-014, -2.6897264893965358e-010) (-1.4308811569160273e-026,  1.6847235072980391e-026) 
(-1.1308402458618762e-027,  3.2688027470309245e-027) (-2.3949427887782890e-025,  6.9299893563858471e-024) 
( 9.8870305815821673e-014, -3.9548134658984683e-010) ( 8.7184177193056141e-016, -3.4873681751302943e-012) 
( 1.2302654757333423e-025, -2.3373621586649065e-024) ( 5.8698775900912064e-027, -5.0251234163050706e-027) 
( 2.7046534726319975e-026, -2.8393790052395471e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8870305815867137e-014, -3.9548134658984688e-010) ( 1.3566966321169863e-015, -5.4267882206661729e-012) 
( 3.0724404081882712e-026, -8.1003883970243199e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.0984736047939630e-026,  3.7391054459405299e-026) ( 5.1217521972276466e-026, -5.5325667293303632e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.0825153573648022e-027, -5.8760413907281691e-025) 
( 1.0701732222167556e-015, -4.2806942237487629e-012) ( 1.7124196401080815e-026,  4.3771620059701935e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 8.4506685399676980e-027, -7.9828565021123259e-027) ( 2.2795553798935636e-027, -6.6203978725030410e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.8870305810533175e-014,  3.9548134658984818e-010) 
(-2.5168302759112529e-015,  1.0067324243422746e-011) ( 2.8660412820840976e-025,  1.0587898353713978e-024) 
(-6.4773326715003347e-027,  1.9306595146814119e-027) ( 2.6370491680356257e-026, -2.8522015890744703e-026) 
(-2.1499395275680740e-026,  2.7064878884209934e-026) ( 1.1082176344847416e-026, -1.3469121114656516e-026) 
(-1.5922024012735463e-024,  1.0426942068023758e-024) ( 8.2500885748454846e-016, -3.3000364593230320e-012) 
( 1.9984741551263562e-026,  1.7348594267594636e-024) (-3.1625805503445891e-027,  2.6348987996089506e-027) 
(-2.8833445332992366e-027,  3.6642768826708207e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.7478699869515888e-015,  6.9914821284370663e-012) ( 5.0687212845272343e-025,  1.0549295456051771e-025) 
( 2.2337075868963017e-024,  3.1071672715866432e-024) (-5.1983050274573334e-016,  2.0793226595111456e-012) 
( 2.8531289851339852e-026, -2.4410766456349979e-025) (-4.3661736013960935e-014,  1.7464699853321362e-010) 
(-1.5755042569450218e-026,  2.1918706966141959e-026) ( 5.1455670768471522e-027, -5.8138021013846871e-027) 
(-4.9142601116568524e-025, -1.9332641025832921e-024) (-2.6701328694306527e-024, -4.5698345430897589e-024) 
( 2.7120321698250453e-015, -1.0848132062477903e-011) (-1.5938619278788926e-026,  5.0088645613329353e-025) 
( 2.0966923032636518e-026, -2.4350724827242029e-026) (-1.6204296135734512e-026,  2.1241842048361176e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.1161418045541584e-015,  4.4645686106826360e-012) 
( 1.6487978943733587e-026,  6.1892876958141095e-025) (-2.7439805043919285e-024, -5.0472638010840713e-024) 
( 6.8560488327753232e-016, -2.7424203883386430e-012) (-7.5295394064360441e-026,  7.1305127519338206e-025) 
(-3.0235257223165034e-014,  1.2094106662116570e-010) ( 2.5492118915388932e-026, -2.7332204434024776e-026) 
(-2.6052868701524425e-026,  2.7575370623522180e-026) (-1.6124528215541000e-025, -2.1572213380270950e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.9768048186173742e-015, -1.1907222987798033e-011) 
(-3.2648825511017693e-025, -7.1509117165586426e-025) ( 7.2918776792587826e-026,  1.5646247111017165e-025) 
( 1.5644587334701956e-015, -6.2578368851082704e-012) (-4.4465505031030749e-025, -6.8731838468251366e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.1941694844903517e-014, -2.0776684417239050e-010) 
( 1.5250276653999240e-026, -1.8916398753831884e-026) (-4.7079436095022979e-028, -3.2584263849589945e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 8.8485661050739076e-025,  1.9160255889061001e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.7151448478245764e-015,  6.8605815306985174e-012) (-1.0744521470428478e-025, -1.4972553167510724e-024) 
(-1.7926525595278988e-025, -4.1805578717036990e-026) ( 1.0290246798781337e-015, -4.1161000029907347e-012) 
( 1.9677059000849715e-025, -7.9368942238649077e-025) ( 4.1161120139354291e-014, -1.6464453190271207e-010) 
(-1.3341370778816829e-026,  1.8591638688134204e-026) ( 2.2111474601644811e-026, -2.7425207698521916e-026) 
(-7.0316586875730325e-025,  1.1785638963051587e-024) ( 3.0638724124335171e-025,  6.1442641810622117e-026) 
( 1.9218024253953650e-015, -7.6872120989749369e-012) ( 1.0433173591941343e-026, -7.2370748754310799e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.4748242239774171e-026,  1.8560098399774339e-026) ( 3.5354198274304914e-027, -4.4685699133426238e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.0037362955653377e-016, -3.6014956413919792e-012) ( 1.0390985664824497e-025, -3.3086828699922684e-025) 
( 1.2931438404729629e-025,  4.2270852158234981e-025) (-8.7730648018882499e-016,  3.5092270152207573e-012) 
(-4.2872076493003083e-025,  2.9013397937552243e-025) ( 7.2193621115914052e-014, -2.8877457452060457e-010) 
( 1.4125110587233210e-026, -1.4355611105634432e-026) ( 2.0769477152521477e-027, -3.5182241528823708e-027) 
( 9.2828766494226602e-026, -1.9239671863785585e-024) (-9.8870305813974009e-014,  3.9548134658985143e-010) 
( 6.9856009847196315e-016, -2.7942412652554694e-012) (-5.2213915393184995e-026,  7.6405701957541014e-025) 
( 9.8870305814337390e-014, -3.9548134658985019e-010) ( 3.0697016445019486e-015, -1.2278810407112921e-011) 
(-5.0418933552459505e-025, -6.8518190992662005e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.1144722255812393e-026,  2.6950742587680290e-026) ( 1.7091759127018569e-026, -2.3444576786118851e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.8870305813746805e-014,  3.9548134658985185e-010) 
( 9.2384745628093447e-016, -3.6953909775238244e-012) (-1.0541412814447393e-025,  2.3976450998322614e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.0343962974461654e-026,  1.9541278437835749e-026) (-2.5413400131811191e-026,  2.7693983302080829e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.3812904043892892e-016, -1.7525167083657525e-012) (-3.2918372827862308e-026,  7.0432880361754166e-026) 
( 9.8870305814579766e-014, -3.9548134658984983e-010) ( 2.5950653143412367e-016, -1.0380264495014899e-012) 
