( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.0902267761988599e-027, -1.4524365556227581e-028) 
(-4.6697728011646330e-027,  4.9709532611868053e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.9512256988270641e-016,  3.5804913976714109e-012) 
( 2.4780858564868963e-026,  5.2947038903736633e-025) (-2.0874766286540671e-025, -2.8295791932064416e-024) 
( 2.5916572682526834e-015, -1.0366632310361578e-011) (-1.5689276563651904e-026, -1.1126728767023526e-026) 
(-4.2383457074352142e-014,  1.6953388124122716e-010) (-1.7840604528600012e-027, -1.6803972931627526e-027) 
(-4.8102072242303555e-027,  3.1086320993642724e-027) (-3.5196223318700259e-026, -1.1527233660953747e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.7008044635225721e-015,  6.8032199786275902e-012) 
(-4.2333646600210748e-027, -8.7264481238958421e-025) (-2.4740828133643626e-026, -6.0313049035658134e-025) 
( 6.3718071511801882e-016, -2.5487236563997734e-012) ( 1.3978774598694321e-026,  6.4430482592101640e-025) 
(-5.1950146471848745e-014,  2.0780065078135444e-010) (-7.3077883414679279e-027,  2.5902205311285556e-027) 
( 3.7837540375034564e-027,  4.9340975339440087e-028) ( 1.0455508680029278e-025, -3.5813675274314366e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.0088267498906996e-016,  2.4035314505788810e-012) 
(-1.1231824508412040e-026,  1.2907761542541745e-025) (-2.1327680271183076e-025, -3.2312661464048547e-024) 
( 4.1726505381337775e-016, -1.6690607364951640e-012) ( 9.6182844467035394e-027, -3.1193142849548767e-025) 
(-2.5133110148735897e-014,  1.0053247199068155e-010) ( 5.9883974203060312e-027, -2.2632636959679910e-027) 
(-2.8216204041907729e-027,  2.4887131775591711e-027) (-1.1591382554231269e-026,  7.5292440537719458e-025) 
(-2.1079320832625121e-025, -3.7092654614820975e-024) ( 9.3984220352233997e-016, -3.7593699880962643e-012) 
(-3.8658377953243423e-026, -3.1014273104991389e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.4090546139370363e-027,  3.9275007072008555e-027) 
(-3.0375260793985345e-027,  3.8737200833442270e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 7.4210556282212105e-016, -2.9684231782891902e-012) 
( 3.3241738925089861e-026, -1.4439410514207319e-025) ( 9.5352833941187651e-026, -2.8460789531333299e-028) 
(-2.1205679959407920e-015,  8.4822746327124057e-012) ( 1.4574938903686142e-025,  3.1912126009394996e-025) 
(-5.7731434564803650e-014,  2.3092581037536303e-010) ( 2.4676244721141734e-027, -4.5049752106474491e-027) 
( 5.3645878675615275e-027, -9.6290334363930349e-028) (-2.9029015885405763e-025, -4.6924532410043049e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.2403020712947455e-015,  4.9612098345290943e-012) 
(-2.1821014555800035e-026, -3.4983566673954285e-026) ( 6.4214688093744348e-026,  3.3682017474117432e-025) 
( 8.2353373031311261e-016, -3.2941359499889676e-012) ( 8.2418486945667391e-026, -1.6287955331085772e-025) 
(-2.5905493242103236e-014,  1.0362200532889959e-010) (-4.5528964913218832e-027,  1.1562614988972315e-027) 
( 3.7401987318801519e-027, -4.4204283794513286e-028) ( 2.3210192144281516e-028, -6.3847721496126615e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.2702941141871887e-016,  3.3081186787515810e-012) 
(-9.2067976519968883e-026, -3.0373156475436385e-025) (-1.3496537370652364e-025, -7.4663665891580847e-025) 
(-2.4305031578598694e-015,  9.7220156675265259e-012) ( 3.5142173291477969e-026, -1.1420285081165156e-024) 
(-4.7842309764661665e-014,  1.9136929882145254e-010) ( 5.7431050369513407e-027, -1.9420183985876988e-028) 
( 4.2526143443604461e-027, -2.4416038955661756e-027) ( 3.3577088605827764e-025,  1.7098352529693985e-024) 
(-2.0241192616612079e-025, -4.0143063215700719e-024) ( 9.3601431344488025e-016, -3.7440584229857877e-012) 
(-2.0598305159197407e-026,  3.0069787632695522e-025) (-1.8742893636006187e-025, -4.5056205107124190e-024) 
( 5.7224584212782769e-016, -2.2889840833530485e-012) ( 1.8371841621474968e-026,  2.4335132231683028e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-7.8091459462370491e-027,  7.1331892088082122e-027) (-2.5269580400931448e-027,  9.2700262816344506e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.6703765323770989e-025,  4.9933017552829305e-024) 
( 3.1838846292210448e-015, -1.2735542493987397e-011) (-6.7960255211517846e-026, -5.0230841942288750e-025) 
(-9.0171848017162366e-027,  6.1085794542890219e-027) ( 7.6350598827692296e-027, -3.3243031399208661e-027) 
( 9.8873779115087757e-014, -3.9549523997001524e-010) ( 4.0432672582519091e-016, -1.6173074082698737e-012) 
( 1.3858294509644865e-025,  3.2404360082205804e-025) ( 9.8873779115451126e-014, -3.9549523997001390e-010) 
( 2.8490561072562251e-015, -1.1396227987903682e-011) (-1.3231953499782775e-026, -3.6412040598028528e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.9175458880069942e-027,  2.9789426762727698e-027) 
( 1.2093329934996372e-026, -5.2081293235909573e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.3557853349396981e-016, -1.7423146780942247e-012) 
(-4.2265589501186548e-026,  1.9411335020419594e-025) ( 1.4381098791562759e-025,  5.3487987489754090e-024) 
( 2.5025914920895474e-016, -1.0010369094474206e-012) (-6.4289149211287483e-026, -2.0829871644174445e-025) 
(-2.0287015537923559e-014,  8.1148087493188294e-011) (-2.9834942372093710e-027,  4.1534660267570222e-027) 
( 5.4923473638754275e-027, -2.6535356783676734e-027) ( 9.2077668197770029e-026, -1.6080612019683237e-025) 
(-3.2643011130793738e-026,  3.9749230023911484e-025) ( 5.0497664730510371e-016, -2.0199072200294394e-012) 
(-8.0486153498042587e-026, -1.3738915314226980e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1462979420135338e-026, -1.0720351763116366e-027) 
(-3.9223018027528427e-027,  3.5932508545656227e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.5174368395801078e-027, -2.0609913177170627e-029) (-6.6385545290643383e-027,  1.9913226038787774e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.7144664280181898e-016, -1.8857871600709294e-012) 
( 2.1618750306435543e-026, -5.2100247266833586e-025) ( 7.7909994097871072e-026,  5.0602424819302538e-025) 
(-4.2508678218047067e-016,  1.7003476597271191e-012) (-1.2632071541873878e-025,  7.0798127053080493e-025) 
(-6.9581604948999587e-014,  2.7832650671396093e-010) (-2.9700044872093254e-027,  3.5052032048257600e-028) 
( 2.7867656180608749e-028,  2.6772224774879254e-027) ( 1.2139527229042339e-025, -2.8296975945391214e-024) 
( 9.8873779115390932e-014, -3.9549523997001560e-010) ( 2.0968654938712348e-016, -8.3874645949615794e-013) 
(-5.5259624010655067e-027,  4.4281397696379889e-025) ( 9.8873779115239660e-014, -3.9549523997001669e-010) 
( 2.5486297295150764e-015, -1.0194522101616875e-011) ( 3.8851387774941598e-026,  1.2199720458339746e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.8602335581585100e-027, -1.0791280394822543e-027) 
( 2.0514848566795583e-027, -1.3916373708476240e-028) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8873779115421174e-014, -3.9549523997001529e-010) ( 1.0639567300167614e-015, -4.2558282491068080e-012) 
(-6.7959798707305981e-026, -4.9826489592550334e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.5307367433579955e-027, -1.3347253169542872e-027) 
( 2.2496168907168651e-027,  1.1759207965674287e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-9.9189210770044388e-016,  3.9675696698061972e-012) 
(-7.6821909527862891e-026,  1.0409586958991982e-024) ( 4.0095531581392316e-026,  1.6169178412740294e-027) 
( 7.2349474690530595e-016, -2.8939798913984385e-012) ( 4.4867899875891128e-026,  9.3773775810177096e-025) 
(-7.3648154201218561e-014,  2.9459270880308205e-010) (-1.9804937681080908e-027, -2.2778736108782703e-027) 
( 1.4212906980988712e-027,  3.5460641513970661e-028) ( 4.8415410785280835e-026, -3.9807288003741472e-024) 
( 9.8873779115481809e-014, -3.9549523997001540e-010) ( 7.2585676766578002e-016, -2.9034279773587030e-012) 
( 6.5700104522516180e-026,  3.6724082178171852e-026) (-7.1609931657087880e-028,  2.5858573152758992e-027) 
( 8.9603182530975944e-028, -4.8047267554681207e-027) ( 9.8873779115512114e-014, -3.9549523997001535e-010) 
( 3.0099856814697359e-016, -1.2039946485997713e-012) ( 6.2344276919920183e-026,  7.8758830838221860e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.8587446139491158e-027, -7.1398186969009612e-028) ( 3.4887000854215131e-027, -1.2640717148914404e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8873779115450999e-014, -3.9549523997001343e-010) 
( 1.3486044950049910e-015, -5.3944196646594182e-012) (-1.3006196423614132e-025, -2.3599491844963062e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.3047148260991665e-027, -1.4583365242339266e-027) ( 6.2172115350927306e-027, -1.9638361849769354e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-4.8889793478663572e-026, -1.1964548579909747e-024) 
(-4.2390261562964365e-016,  1.6956109920767855e-012) (-7.8927905967368077e-027,  3.5471906780866710e-025) 
(-2.6220667476555435e-027, -1.0422022305191984e-027) ( 4.9161112885230517e-027, -1.4988553652171307e-027) 
(-1.2645425176844436e-025, -2.6334245127506191e-024) (-2.0008798428835863e-015,  8.0035218709913920e-012) 
(-7.3242617880194410e-026, -5.3476304395379520e-025) (-4.1386035313855051e-027,  5.2653612700930191e-029) 
( 2.0099591302098387e-027, -1.2262544622117043e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.8988794931289516e-015,  7.5955203445625191e-012) (-5.6711990003270437e-026,  2.0141103798896227e-027) 
( 1.2824952672310689e-025,  1.6330805880009259e-024) ( 1.5666961323308884e-015, -6.2667864864633526e-012) 
( 3.8636881818360602e-026, -1.7471352550801933e-024) ( 4.7102668185123038e-014, -1.8841073158154043e-010) 
(-5.2801478540241505e-027,  2.1120816920663449e-027) ( 8.1531998606709445e-027,  8.7264471571880530e-028) 
(-1.4676434838662412e-025,  1.4880703679049986e-024) ( 1.8846851087083892e-025,  2.4430269390710960e-024) 
( 2.5926332673824722e-015, -1.0370536308190851e-011) ( 8.1485475548345681e-026, -1.1678830771671437e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.4497589952110854e-027, -2.6755228916449637e-027) ( 1.6531063315612809e-027, -1.9467797313082539e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.9208651719419542e-016,  1.9683466834629748e-012) (-2.4666143493018689e-026, -1.1107277650665138e-024) 
( 2.2248673883216340e-025,  2.9282665906716469e-024) ( 1.1466361527711981e-015, -4.5865460435408441e-012) 
(-8.1134582437853564e-026, -8.6881422063325199e-025) ( 3.2233122898099200e-014, -1.2893253185839581e-010) 
(-1.2139042907373545e-027, -6.5514150076031655e-028) ( 8.9829770666705388e-028, -1.4734879893903117e-027) 
( 4.0225741708053561e-025,  1.1300527360117784e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.2299248352813086e-015, -4.9197008774934489e-012) ( 3.1241450596161601e-026, -2.0088033347086592e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6144396363560986e-025,  2.9094879424336386e-025) 
( 5.5535619371783302e-016, -2.2214254686656592e-012) (-4.8160007056204879e-026, -4.7237463908194645e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.8979547025760480e-014,  1.1591822430385465e-010) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.4505109918345205e-026, -7.5420561426049341e-027) 
(-4.6788387119683689e-027,  2.5168243754701465e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.5544696027950400e-026,  7.7065435892413081e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.4712563092580160e-015,  5.8850270749340254e-012) 
( 3.8941433806512848e-026, -2.9896107335729674e-025) ( 3.0935606505729152e-025, -5.5331319196639358e-025) 
( 2.5199923609755513e-015, -1.0079972591807000e-011) (-4.1891114167603457e-026, -4.9294291721163482e-025) 
(-4.1976652169392523e-014,  1.6790666111388604e-010) (-1.0846839200182844e-026,  1.5210531046762420e-027) 
( 8.3544532243823070e-027, -2.4195356139540626e-027) (-2.0583046673663488e-025,  2.3721511925079594e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.2986213591198475e-015, -5.1944870586812928e-012) 
( 1.3279479273705794e-025,  2.0184929341316721e-025) (-3.7349866627200292e-026, -4.8274076529187870e-026) 
(-4.9895140167298583e-016,  1.9958062299355650e-012) ( 2.0761317978282058e-025,  7.7934516285461688e-025) 
(-6.5847469321257393e-014,  2.6338995953992859e-010) (-5.6351010413046534e-027,  8.7657846173563241e-028) 
(-3.8989778865922961e-027,  2.2826647385468546e-027) (-3.9119482382103836e-025, -1.2932364822450683e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.1861669463282033e-016,  3.2744678011606178e-012) 
( 2.5248575450204438e-025, -9.1289656887385346e-025) ( 4.8489883796436127e-026,  9.2999177664389698e-025) 
(-6.3294806084166914e-016,  2.5317930340439984e-012) ( 8.6716747962835340e-026, -8.0702955403249394e-025) 
(-4.3422248040979265e-014,  1.7368904640566770e-010) ( 3.6817589457150268e-027, -4.3078597385604787e-028) 
(-6.1252361845784917e-027,  4.0104230793519158e-027) ( 9.6337430588786965e-026,  2.4459824664978134e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.8929999626783076e-016, -1.5572004714091608e-012) 
(-4.7744168122585679e-026, -4.4892911774145196e-026) (-7.4390629390438120e-026, -1.4226780236245642e-024) 
(-1.6454922786206470e-015,  6.5819711699500627e-012) ( 9.4622950003227263e-027,  1.0405035221666834e-025) 
(-1.9366766297246937e-014,  7.7467089381735075e-011) (-7.3377543410689888e-027, -2.9266363778044656e-028) 
( 3.5242269372645769e-027, -3.1045054583926055e-027) ( 1.1588370472983011e-025,  2.4549233016071120e-025) 
(-2.0842995051421120e-026,  5.0209229494229375e-025) ( 4.6196554131320315e-016, -1.8478627423183983e-012) 
(-4.2021397667938829e-026, -1.1374580994106131e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-5.3860579048177424e-027, -5.9853307408242307e-028) 
(-6.6352870661804823e-027, -3.1840184523999657e-028) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.6257704547962311e-025, -3.1534775164485375e-024) ( 4.3161049558784340e-016, -1.7264425215110617e-012) 
(-5.1843107616132687e-026, -2.8304783258791402e-025) ( 3.8466587986973013e-027, -2.1800496644460948e-027) 
(-4.3414496012945050e-027,  1.6472260770268593e-027) ( 9.8873779114238337e-014, -3.9549523997001209e-010) 
(-1.7890348867862061e-016,  7.1561417821306011e-013) ( 5.1720412451488418e-026, -5.5388173765501763e-025) 
( 9.8873779114631278e-014, -3.9549523997000785e-010) (-1.9161919465255644e-015,  7.6647701798093064e-012) 
( 1.1857631520861384e-025, -1.7859341367685412e-024) ( 2.5316766864278313e-027, -1.8374790231362603e-027) 
( 2.1560187675401005e-027,  1.3336993198164371e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.6070516246077280e-015,  1.0428209755102886e-011) ( 2.2811099838069215e-027,  5.4642887654140840e-025) 
( 9.8873779114268995e-014, -3.9549523997001348e-010) ( 6.9587984500025668e-016, -2.7835202492928878e-012) 
( 2.3156616006529062e-026, -6.2426799619730836e-025) (-2.1000476053553414e-014,  8.4001930448064283e-011) 
(-6.2440672178466542e-027,  2.8418046561978450e-028) ( 8.2515573845611498e-027, -1.5898577242406479e-027) 
(-1.6397937334382610e-025, -1.4583347006607611e-024) (-3.0644346680903078e-026,  1.0361741772613726e-024) 
( 4.5704155852582786e-016, -1.8281668050729283e-012) ( 4.6206803017603468e-026,  5.9695806397616914e-025) 
( 7.0906850501245912e-027, -1.3117726570560396e-027) (-1.2651683197058901e-026,  1.4977935330279264e-027) 
(-3.4001378991029689e-026,  1.5755674279053516e-024) ( 5.5897491835719282e-016, -2.2359003716833664e-012) 
( 1.6611874293188270e-026, -1.7542979423036034e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.2107794596241254e-027,  4.1177952448067323e-027) (-5.8505442412035163e-027,  1.4822038699171829e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.9037622546189994e-016, -1.5615053894289628e-012) 
( 5.5645873794689313e-026, -1.2737527665436002e-025) ( 4.1160555466353407e-025, -7.5576179417619295e-025) 
(-4.8115783137001918e-016,  1.9246319265698656e-012) (-2.1168304753279149e-027,  1.7436733961138001e-025) 
(-2.4933300277480009e-014,  9.9733232255182084e-011) (-5.9523123892487359e-027, -1.2162978784501026e-027) 
( 6.6424765628059036e-027, -1.3887195411307995e-027) (-3.3942422953894290e-025, -4.7016671489130237e-026) 
( 1.7100499722801034e-026,  4.5723985277463983e-025) ( 9.3181261834095587e-016, -3.7272516372968230e-012) 
( 3.1187184010146890e-026,  1.2307321291140363e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.7151384164128915e-027,  1.3286502700163514e-027) 
(-2.9352334588845637e-027,  9.3443696827879797e-028) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.2195282925768873e-015,  4.8781146937038445e-012) 
( 7.1702739592065329e-026,  8.3927750679899285e-025) ( 3.4978367693943328e-026,  7.3456835430402168e-025) 
( 9.0159320330443020e-016, -3.6063739394734453e-012) (-1.2986631464131277e-026,  3.7749133335031138e-025) 
(-2.5293155937934262e-014,  1.0117265534642991e-010) ( 1.9038102825042167e-028,  1.0643533338029106e-027) 
(-7.0269090335190654e-027, -9.3407222783864748e-028) (-2.9645254027368691e-025, -5.2474833652522531e-025) 
( 7.1061342043947492e-026,  1.1903071021949819e-024) ( 5.3744257020776786e-016, -2.1497709521809487e-012) 
( 2.0231889698174901e-026,  4.1527182270140199e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-7.1022739129246295e-027,  3.7031595851704382e-027) 
(-7.5649912517896910e-028,  3.2500343759312014e-028) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.5559658345531231e-016, -1.0223866530377153e-012) 
( 4.1114467398919575e-026, -4.2550621357788029e-025) (-5.0679782340711606e-026,  4.6513394508723281e-027) 
( 1.9210792281038097e-015, -7.6843193121326297e-012) ( 1.7379582373033640e-026, -2.7727257497058530e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.0357542730373766e-014, -1.6143022133411254e-010) 
( 1.3390062563408310e-027, -1.6601267650577251e-027) ( 3.0968223183937749e-027,  3.4230660057569307e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.7209753181226440e-025,  3.9020366422438821e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.2213131421039749e-015,  8.8852553432434956e-012) ( 1.5240202691816175e-025, -8.1011617495562589e-025) 
( 2.1757647981027464e-026,  1.2527785287763129e-025) ( 3.4346339691262415e-015, -1.3738540166841118e-011) 
( 7.1344515105683165e-026, -1.6151146958508410e-024) ( 5.4870934903418137e-014, -2.1948380815571523e-010) 
(-7.2531435791470345e-027,  7.5626262944154148e-029) ( 1.2283263122100096e-026, -4.2275891211200330e-027) 
(-4.5597926519688624e-025,  1.1992263587822732e-024) ( 9.8873779115539491e-014, -3.9549523997000366e-010) 
( 8.9155054591970568e-016, -3.5662032973421804e-012) ( 3.7111983841284060e-026, -2.5196572815983044e-025) 
( 9.8873779115600151e-014, -3.9549523997000382e-010) (-8.5011233303003406e-016,  3.4004503940124466e-012) 
( 3.0663393814218616e-026, -5.5378557535713131e-025) ( 2.8142957096878863e-027, -3.4597667678202347e-027) 
( 2.0744605979365890e-027,  8.9506259209649390e-028) ( 9.8873779115479335e-014, -3.9549523997000552e-010) 
( 2.8106618666987609e-015, -1.1242650977769629e-011) ( 2.1579922274967667e-026, -3.7573799642171879e-025) 
(-7.7565655938868643e-027,  4.3825208132877227e-027) ( 4.8030433752271048e-027, -2.2995208005218519e-027) 
( 9.8873779115509148e-014, -3.9549523997000345e-010) ( 8.3908808836410773e-016, -3.3563534015434628e-012) 
(-3.3182671778921874e-027, -4.2230536846205338e-025) (-3.9352910717538408e-027,  3.9743542117559073e-028) 
( 4.3697675893899942e-027,  1.1090790228990624e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.2368854313129013e-016, -1.6947547018083811e-012) (-1.5008104838410280e-026,  6.5916880162200666e-025) 
( 9.8873779115267226e-014, -3.9549523997000573e-010) ( 6.4958693299668313e-017, -2.5983485436506136e-013) 
( 6.2605209133250435e-026, -1.9056661640331811e-025) (-1.9758235343404460e-014,  7.9032966054816772e-011) 
(-1.9860685709070398e-027,  4.4540377639298298e-027) ( 4.8692620144717710e-027, -4.7303882167031198e-027) 
(-2.0742703218714749e-025, -1.4821416118670298e-024) (-4.4521990580778992e-026,  3.9649292187079920e-025) 
( 4.7136478402369545e-016, -1.8854597248935911e-012) ( 7.4716328006290534e-026,  4.2768939399653228e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.9109382425006268e-027,  1.0192318790697278e-027) 
(-3.2050366182511199e-027,  5.2175645239919115e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.6498769910962946e-018, -1.0599511223655515e-014) ( 4.2185114159795793e-026, -1.5551371357758364e-025) 
( 9.8873779115418852e-014, -3.9549523997000604e-010) (-1.9841996222610586e-015,  7.9368009675966168e-012) 
( 1.0625176097991179e-025, -1.2631719363513457e-024) (-4.4480157722007336e-014,  1.7792068645068536e-010) 
(-1.1534345582885153e-030, -5.8709744819989995e-028) ( 7.8486372925388326e-028, -2.6930581599294760e-027) 
(-3.1061195676441226e-025,  2.1680810836951403e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 6.3307315013434710e-017, -2.5322933911405772e-013) ( 2.5049748862837966e-026,  3.1107763708031509e-025) 
( 9.8873779115388534e-014, -3.9549523997000604e-010) (-5.3876722912455830e-017,  2.1550695890235864e-013) 
( 1.1189064385857233e-026, -2.8029620565349159e-025) (-6.6992942521202130e-014,  2.6797185376950985e-010) 
( 5.2826024492700044e-027, -2.2792435696042331e-027) (-8.2615944411385659e-028,  2.8632292262999101e-027) 
(-1.8217407636633760e-025, -2.6649855873803148e-024) ( 9.8873779115418864e-014, -3.9549523997000609e-010) 
( 3.3959378560267314e-015, -1.3583755666025403e-011) ( 9.4496618032559184e-026,  5.1056846557200221e-025) 
( 9.8873779115327874e-014, -3.9549523997000583e-010) ( 8.6511245894838986e-016, -3.4604509164889650e-012) 
( 4.9358280825064490e-027,  9.0382895061167148e-025) (-2.4074180554210892e-027,  2.1533119708413221e-027) 
( 1.6972826824804522e-027, -4.8485796163716982e-028) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8450974487592731e-016, -3.9380402092398774e-012) ( 1.7701727917026973e-025, -9.2676296701299153e-025) 
(-2.5457084888817238e-026, -4.6039017962954066e-025) (-1.2631946512359936e-015,  5.0527801828766597e-012) 
( 2.3900569196820083e-025, -9.8030141379387177e-025) (-7.4497713372120431e-014,  2.9799094654920836e-010) 
(-3.2497796869961063e-027,  8.8112720441932048e-028) (-1.3178154891183823e-027,  1.7737332036655967e-027) 
( 2.5481494071320802e-025,  3.1603731400904369e-024) ( 9.8873779114721082e-014, -3.9549523997000335e-010) 
( 6.9796429119333249e-016, -2.7918580366349265e-012) ( 2.8839919810849644e-028, -5.0361238633257863e-025) 
( 9.8873779114842074e-014, -3.9549523997000237e-010) ( 1.1405785336818079e-015, -4.5623155595234545e-012) 
( 2.5558088585087886e-025,  4.6077843241176904e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.7708291837934779e-027,  9.1324525068820774e-028) ( 2.5400595734370689e-027, -2.6298430438938519e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8873779114751488e-014, -3.9549523997000371e-010) 
( 1.5624732801580894e-016, -6.2498950728629177e-013) (-7.5041953758917249e-026, -2.3299009489734030e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.5401246710399793e-028, -1.3691219868713761e-027) 
( 4.9355830389693743e-027, -2.1302757035892046e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0036293824886982e-015,  4.0145187836532958e-012) ( 2.9959370865822326e-026, -2.2054957363208823e-025) 
